"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007015","actin filament organization","34/1007","476/28928",0.0714285714285714,2.05192225847638,4.39472465215198,7.05692112025328e-05,0.00280556065360859,0.00227053197995048,"Cd47/Myo6/Ush1c/Sorbs1/Arhgap12/Ppfia1/Ssh3/Myo19/Mtss1/Actr2/Rapgef3/Shank1/Kank3/Zyx/Bin1/Nckap1l/Cyrib/Dmtn/Ap1ar/Flna/Washc3/Cttn/Actn4/Clasp2/Cald1/Naa80/Plec/Nlrp4f/Nckap1/Evl/Nf2/Shroom1/Rhobtb1/Sptan1",34
"GO:0060560","developmental growth involved in morphogenesis","24/1007","286/28928",0.0839160839160839,2.41064992604218,4.55304083658921,7.16848836844928e-05,0.00280556065360859,0.00227053197995048,"L1cam/Mapt/Map2/Sh3glb1/Picalm/Auts2/Spag9/Sema6c/Unc13a/Macf1/Plxna4/Lzts2/Ptprs/Arhgap4/Cttn/Plxna3/Clasp2/Pak6/Syt17/Adnp/Slc23a2/Trim46/Ndel1/Rims2",24
"GO:1901988","negative regulation of cell cycle phase transition","24/1007","286/28928",0.0839160839160839,2.41064992604218,4.55304083658921,7.16848836844928e-05,0.00280556065360859,0.00227053197995048,"Dgkz/Timeless/Abraxas1/Pidd1/Susd2/Ezh2/Cdk5rap3/Kntc1/Nabp1/Cdk5rap2/Nek1/Nae1/Macroh2a1/Miip/Brsk2/Zfp207/Hsf1/Trp53bp1/Orc1/Bard1/Usp44/Prpf4b/Mbd4/Clock",24
"GO:0090313","regulation of protein targeting to membrane","8/1007","41/28928",0.195121951219512,5.60525104754523,5.60395922196152,7.21238191142902e-05,0.00280556065360859,0.00227053197995048,"Ank3/Mief2/Tcaf1/Hpca/Mff/Dmtn/Cib1/Cacnb3",8
"GO:0070507","regulation of microtubule cytoskeleton organization","17/1007","167/28928",0.101796407185629,2.92429639231963,4.73619046269891,7.84193930899972e-05,0.00302698857327389,0.00244973294365351,"Eml2/Mapt/Map2/Agrn/Pkd1/Camsap3/Cep70/Cdk5rap2/Dctn1/Clasp2/Chmp3/Bbof1/Cib1/Ttbk2/Stmn4/Eml4/Inpp5j",17
"GO:0048490","anterograde synaptic vesicle transport","6/1007","22/28928",0.272727272727273,7.83461225963709,6.09020864271947,8.10139510367226e-05,0.00305381542701107,0.00247144383742919,"Ap3d1/Map2/Ap3s1/Madd/Kif1b/Trim46",6
"GO:0099514","synaptic vesicle cytoskeletal transport","6/1007","22/28928",0.272727272727273,7.83461225963709,6.09020864271947,8.10139510367226e-05,0.00305381542701107,0.00247144383742919,"Ap3d1/Map2/Ap3s1/Madd/Kif1b/Trim46",6
"GO:0099517","synaptic vesicle transport along microtubule","6/1007","22/28928",0.272727272727273,7.83461225963709,6.09020864271947,8.10139510367226e-05,0.00305381542701107,0.00247144383742919,"Ap3d1/Map2/Ap3s1/Madd/Kif1b/Trim46",6
"GO:0001508","action potential","18/1007","184/28928",0.0978260869565217,2.81024135400026,4.6781348889077,8.21572504277589e-05,0.00305381542701107,0.00247144383742919,"Camk2d/Cacna1g/Ank3/Scn9a/Scn1a/P2rx4/Bin1/Kcnq2/Flna/Rnf207/Kcnma1/Nrcam/Kcnh6/Cacna1c/Cacnb3/Kcnc3/Tmem161b/Foxp1",18
"GO:0022618","protein-RNA complex assembly","18/1007","184/28928",0.0978260869565217,2.81024135400026,4.6781348889077,8.21572504277589e-05,0.00305381542701107,0.00247144383742919,"Srsf6/Lsm2/Srpk2/Gemin8/Puf60/Sf3b1/Dhx9/Ythdc1/Eif3h/Snrpd1/Luc7l2/Mettl17/Prpf39/Ddx46/Prpf4b/Ago4/Mbnl1/Rsrp1",18
"GO:0000075","cell cycle checkpoint signaling","20/1007","218/28928",0.0917431192660551,2.635496478777,4.60322510112727,8.35880463189514e-05,0.00308415306197425,0.00249599599611853,"Dgkz/Timeless/Abraxas1/Pidd1/Cdk5rap3/Kntc1/Nabp1/Cdk5rap2/Nek1/Nae1/Brsk2/Zfp207/Hsf1/Trp53bp1/Orc1/Bard1/Usp44/Prpf4b/Mbd4/Clock",20
"GO:0099558","maintenance of synapse structure","8/1007","42/28928",0.19047619047619,5.47179268927035,5.50761472151036,8.63945536038295e-05,0.003141506304232,0.00254241180628203,"Dgkz/Hspa8/L1cam/Rimbp2/Syngap1/Shank1/Plxna4/Rims2",8
"GO:1903421","regulation of synaptic vesicle recycling","8/1007","42/28928",0.19047619047619,5.47179268927035,5.50761472151036,8.63945536038295e-05,0.003141506304232,0.00254241180628203,"Picalm/Dnm1l/Synj1/Mff/Gripap1/Scamp5/Dgkq/Kcnc3",8
"GO:0007034","vacuolar transport","17/1007","169/28928",0.100591715976331,2.88968933442236,4.67894373253874,9.0927154174693e-05,0.00328253568092525,0.00265654646577785,"Hspa8/Ap3d1/Gprasp1/Slc17a9/Vps54/Vps11/Stam/Becn1/Bin1/Vti1a/Ap3s1/Tpcn2/Chmp3/Scyl2/Gcc2/Atp13a2/Ap1g2",17
"GO:0006913","nucleocytoplasmic transport","28/1007","366/28928",0.0765027322404372,2.19768722765776,4.37915787310434,9.50298979246153e-05,0.00337793000013381,0.00273374880755937,"Hspa8/Nf1/Fam53c/Akap8l/Pkig/Nup188/Cdan1/Rapgef3/Wnk1/Kpna2/Dhx9/Akap1/Pkd1/Ythdc1/Kcnq2/Strada/Lzts2/Flna/Zfp384/Zc3h11a/Thoc2/Tsc2/Nup43/Xpo4/Chtop/Bard1/Prpf4b/Hnrnpa2b1",28
"GO:0051169","nuclear transport","28/1007","366/28928",0.0765027322404372,2.19768722765776,4.37915787310434,9.50298979246153e-05,0.00337793000013381,0.00273374880755937,"Hspa8/Nf1/Fam53c/Akap8l/Pkig/Nup188/Cdan1/Rapgef3/Wnk1/Kpna2/Dhx9/Akap1/Pkd1/Ythdc1/Kcnq2/Strada/Lzts2/Flna/Zfp384/Zc3h11a/Thoc2/Tsc2/Nup43/Xpo4/Chtop/Bard1/Prpf4b/Hnrnpa2b1",28
"GO:0071248","cellular response to metal ion","19/1007","203/28928",0.0935960591133005,2.68872571800353,4.58540886680598,9.55890912752096e-05,0.00337793000013381,0.00273374880755937,"Hspa8/Ank3/Dlg4/Fos/Hpca/Ryr1/Wnk1/P2rx4/Becn1/Kcnq2/Carf/Mef2a/Pparg/Micu3/Hsf1/Creb1/Atp13a2/Gpld1/Asph",19
"GO:0060996","dendritic spine development","15/1007","138/28928",0.108695652173913,3.12249039333362,4.74641155671415,9.71118490730655e-05,0.00340774306747303,0.00275787643521448,"Pdlim5/D16Ertd472e/Dlg4/Actr2/Ube3a/Shank1/Dnm1l/Slc12a5/Cask/Ptprs/Xlr3b/Iqsec1/Caprin2/Tsc2/Lrp8",15
"GO:0009895","negative regulation of catabolic process","28/1007","367/28928",0.0762942779291553,2.19169897908104,4.36328763730351,9.95478185754383e-05,0.00346896495563576,0.00280742312912311,"Mettl16/Nrg1/Cdk5rap3/Traf2/Bmf/Wnk1/Dhx9/Taf15/Ncor1/Elavl4/Tirap/Becn1/Psme3ip1/Eif3h/Banp/Sirt2/Flna/Flcn/Sec22b/Dysf/Tsc2/Tnfaip3/Zkscan3/Gpld1/Pfkfb1/Ppargc1a/Dedd/Ptk2",28
"GO:0007098","centrosome cycle","15/1007","139/28928",0.107913669064748,3.10002643366935,4.71324288276201,0.000105414939971959,0.0036230970464335,0.00293216177658124,"Ccnl2/Cdk2/Crocc/Cdk5rap2/Cntln/Dctn1/Ccnl1/Chmp3/Kat2a/Haus2/Slc16a1/Cep250/Uxt/Ndel1/Mdm1",15
"GO:0043244","regulation of protein-containing complex disassembly","15/1007","139/28928",0.107913669064748,3.10002643366935,4.71324288276201,0.000105414939971959,0.0036230970464335,0.00293216177658124,"Map2/Nes/Ogfod1/Wnk1/Camsap3/Dmtn/Clasp2/Bbof1/Cib1/Ttbk2/Asph/Eml4/Evl/Tom1/Sptan1",15
"GO:0048284","organelle fusion","18/1007","188/28928",0.0957446808510638,2.75044898476621,4.57283940643372,0.00010830040793252,0.00367196923652288,0.00297171389618537,"Rimbp2/Bak1/Pikfyve/Vps11/Dnm1l/Trim9/Vti1a/Mff/Snap23/Rab4b/Chmp3/Sec22b/Dysf/Atp13a2/Snph/Huwe1/Rims2/Tom1",18
"GO:0061025","membrane fusion","18/1007","188/28928",0.0957446808510638,2.75044898476621,4.57283940643372,0.00010830040793252,0.00367196923652288,0.00297171389618537,"Rimbp2/Vps33b/Pikfyve/Vps11/Dnm1l/Trim9/Spaca6/Vti1a/Snap23/Rab4b/Chmp3/Sec22b/Dysf/Atp13a2/Snph/Huwe1/Rims2/Tom1",18
"GO:0031331","positive regulation of cellular catabolic process","22/1007","258/28928",0.0852713178294574,2.44958161089428,4.44160185949441,0.000111835485197121,0.00376637895784668,0.0030481194057965,"Sh3glb1/Trim65/Cdk5rap3/Atg16l1/Elapor1/Stub1/Prxl2c/Becn1/Depdc5/Nrdc/Flcn/Zbtb20/Trim23/Tsc2/Pafah1b2/Gpld1/Pfkfb1/Huwe1/Ubr4/Atg7/Tom1/Ikbkg",22
"GO:0030262","apoptotic nuclear changes","7/1007","33/28928",0.212121212121212,6.09358731305107,5.55994281006302,0.000117245260781962,0.0038706363066045,0.00313249457130754,"Cdk5rap3/Vps54/Exog/Hsf1/Acin1/Dedd2/Sharpin",7
"GO:0090314","positive regulation of protein targeting to membrane","7/1007","33/28928",0.212121212121212,6.09358731305107,5.55994281006302,0.000117245260781962,0.0038706363066045,0.00313249457130754,"Ank3/Mief2/Tcaf1/Hpca/Mff/Cib1/Cacnb3",7
"GO:1903859","regulation of dendrite extension","7/1007","33/28928",0.212121212121212,6.09358731305107,5.55994281006302,0.000117245260781962,0.0038706363066045,0.00313249457130754,"Sh3glb1/Picalm/Spag9/Unc13a/Syt17/Slc23a2/Rims2",7
"GO:0015931","nucleobase-containing compound transport","20/1007","224/28928",0.0892857142857143,2.56490282309547,4.46520210968631,0.000121310060653629,0.00397502251223911,0.00321697402030972,"Mapt/Cd47/Slc17a9/Akap8l/Srsf7/Nup188/Slc35b4/Wnk1/Dhx9/Cpeb1/Ythdc1/Slc29a1/Zc3h11a/Thoc2/Hsf1/Nup43/Chtop/Slc35a2/Slc35c2/Hnrnpa2b1",20
"GO:0097484","dendrite extension","8/1007","44/28928",0.181818181818182,5.22307483975806,5.32386944282228,0.000121991523890957,0.00397502251223911,0.00321697402030972,"Sh3glb1/Picalm/Auts2/Spag9/Unc13a/Syt17/Slc23a2/Rims2",8
"GO:0016579","protein deubiquitination","12/1007","96/28928",0.125,3.59086395233366,4.82885082480807,0.000126006708689133,0.00407936557549723,0.00330141855431359,"Usp1/Usp48/Usp46/Usp37/Usp34/Bap1/Usp40/Usp42/Josd2/Tnfaip3/Usp44/Otud7b",12
"GO:0051028","mRNA transport","14/1007","126/28928",0.111111111111111,3.19187906874103,4.6826477314239,0.000129700720588827,0.00417203984560728,0.00337641956836502,"Mapt/Akap8l/Srsf7/Nup188/Wnk1/Dhx9/Cpeb1/Ythdc1/Zc3h11a/Thoc2/Hsf1/Nup43/Chtop/Hnrnpa2b1",14
"GO:0099111","microtubule-based transport","21/1007","243/28928",0.0864197530864197,2.48257260902081,4.40750314214045,0.000131590937761222,0.00420588105532364,0.00340380715979077,"Hspa8/Mapt/Ap3d1/Map2/Dync1i2/Ank3/Atg16l1/Copg2/Camsap3/Ccdc38/Rpgr/Ap3s1/Rfx3/Dst/Terf2/Ccdc40/Madd/Kif1b/Trim46/Klc1/Ndel1",21
"GO:0007059","chromosome segregation","31/1007","433/28928",0.0715935334872979,2.05666110895785,4.20723033846897,0.000138772130529212,0.00440733260123789,0.00356684130300933,"Abraxas1/Kifc2/Akap8l/Cenpt/Espl1/Msh5/Actr2/Cenpx/Kntc1/Racgap1/Cpeb1/Ncor1/Becn1/Cdk5rap2/Lzts2/Sirt2/Flna/Atf6b/Ncapg2/Clasp2/Zfp207/Chmp3/Ntmt1/Haus2/Nup43/Usp44/Setdb2/Prpf4b/Ago4/Eml4/Ndel1",31
"GO:0006921","cellular component disassembly involved in execution phase of apoptosis","7/1007","34/28928",0.205882352941176,5.91436415678486,5.44507552348576,0.000143233377184621,0.00446781622380266,0.00361579052074231,"Cdk5rap3/Vps54/Exog/Hsf1/Acin1/Dedd2/Sharpin",7
"GO:0006835","dicarboxylic acid transport","13/1007","112/28928",0.116071428571429,3.33437367002412,4.70071031656447,0.000143610221846897,0.00446781622380266,0.00361579052074231,"Gabbr1/Arhgef11/Nf1/Slc25a10/Myo6/Abat/Vps54/Septin2/Ttyh1/Slc38a6/Slc26a8/Slc16a1/Slc26a11",13
"GO:0035418","protein localization to synapse","13/1007","112/28928",0.116071428571429,3.33437367002412,4.70071031656447,0.000143610221846897,0.00446781622380266,0.00361579052074231,"Mapt/Dlg3/Dlg4/Mapk10/Tnik/Epb41l1/Shank1/Nrxn3/Snap23/Gripap1/Scrib/Grin1/Klc1",13
"GO:0030865","cortical cytoskeleton organization","9/1007","57/28928",0.157894736842105,4.53582815031621,5.07456257645026,0.000145113991762375,0.00446781622380266,0.00361579052074231,"Epb41l1/Racgap1/Nckap1l/Epb41l2/Plec/Fmnl3/Epb41l3/Kcnc3/Nckap1",9
"GO:0000086","G2/M transition of mitotic cell cycle","15/1007","143/28928",0.104895104895105,3.01331240755273,4.58349772987459,0.000145128346847317,0.00446781622380266,0.00361579052074231,"Abraxas1/Camk2d/Ush1c/Nes/Cdk5rap3/Cdk2/Cdk4/Nabp1/Nae1/Miip/Brsk2/Ctc1/Orc1/Bard1/Mbd4",15
"GO:0010508","positive regulation of autophagy","17/1007","176/28928",0.0965909090909091,2.77475850862147,4.48500074731253,0.00014958516010302,0.0045769410572985,0.00370410492732639,"Sh3glb1/Trim65/Cdk5rap3/Atg16l1/Elapor1/Stub1/Becn1/Depdc5/Flcn/Trim23/Tsc2/Pafah1b2/Huwe1/Ubr4/Atg7/Tom1/Ikbkg",17
"GO:0140694","non-membrane-bounded organelle assembly","31/1007","435/28928",0.071264367816092,2.04720519581322,4.17934551400637,0.000150643212336985,0.00458137963337569,0.00370769705388253,"Abraxas1/Kifc2/Pan2/Cenpt/Ogfod1/Cenpx/Cdk2/Prrc2c/Kntc1/Racgap1/Wnk1/Ncor1/Tia1/Becn1/Cdk5rap2/Lzts2/Mef2a/Flna/Tnrc6a/Clasp2/Mettl17/Cnot2/Zfp207/Chmp3/Kat2a/Hsf1/Ythdf3/Haus2/Plec/Ubap2l/Mdm1",31
"GO:0048259","regulation of receptor-mediated endocytosis","15/1007","144/28928",0.104166666666667,2.99238662694472,4.55176927392339,0.000156882558769017,0.00474238963796943,0.00383800197673346,"Picalm/Nrg1/Dlg4/Hpca/Usp46/Synj1/Numb/Sirt2/Scrib/Itgav/Iqsec1/Dnajc6/Syt17/Aak1/Sgip1",15
"GO:0030307","positive regulation of cell growth","19/1007","211/28928",0.0900473933649289,2.58678351068586,4.39329454424131,0.000158941915552952,0.00477587145056713,0.00386509870912882,"L1cam/Mapt/Sh3glb1/Picalm/Nrg1/Unc13a/Macf1/Zfp639/Syt17/Cib1/Adnp/Mapkap1/Slc23a2/Map2k5/Ndel1/Rims2/Brat1/Ncoa3/Ptk2",19
"GO:0051017","actin filament bundle assembly","17/1007","177/28928",0.096045197740113,2.75908190687784,4.45807290348851,0.000160216470056865,0.00478551337348422,0.00387290188896858,"Cd47/Ush1c/Sorbs1/Ppfia1/Mtss1/Rapgef3/Shank1/Kank3/Zyx/Dmtn/Flna/Actn4/Clasp2/Cald1/Evl/Nf2/Shroom1",17
"GO:0035855","megakaryocyte development","6/1007","25/28928",0.24,6.89445878848063,5.59942493957025,0.000175856751134503,0.00522159276445525,0.00422581965666093,"Sh2b3/Rabgap1l/Vps33b/Flna/Nbeal2/Tal1",6
"GO:0008306","associative learning","14/1007","130/28928",0.107692307692308,3.09366740508746,4.54359018880059,0.000181032450424346,0.0053436519778198,0.00432460181880573,"Nf1/Deaf1/Fos/Rapgef3/Syngap1/Shank1/Elavl4/Dbh/Nptn/Idua/Creb1/Cacna1c/Grin1/Chrd",14
"GO:0045930","negative regulation of mitotic cell cycle","21/1007","249/28928",0.0843373493975904,2.42275158229741,4.28201020120034,0.000184638083480039,0.00541820995849612,0.00438494137313629,"Dgkz/Abraxas1/Pidd1/Ezh2/Cdk5rap3/Kntc1/Tom1l2/Nme6/Nabp1/Ythdc2/Cdk5rap2/Nae1/Scrib/Miip/Brsk2/Zfp207/Orc1/Bard1/Usp44/Prpf4b/Mbd4",21
"GO:1901879","regulation of protein depolymerization","12/1007","100/28928",0.12,3.44722939424032,4.6555218842617,0.000186648022141573,0.00544534752968846,0.00440690372963397,"Map2/Nes/Camsap3/Dmtn/Clasp2/Bbof1/Cib1/Ttbk2/Asph/Eml4/Evl/Sptan1",12
"GO:0050771","negative regulation of axonogenesis","9/1007","59/28928",0.152542372881356,4.38207126386481,4.93848613410313,0.000190488204704103,0.00552525902430746,0.00447157586704248,"Map2/Sema6c/Syngap1/Ptprs/Arhgap4/Plxna3/Tsc2/Trim46/Ptk2",9
"GO:0061572","actin filament bundle organization","17/1007","180/28928",0.0944444444444444,2.71309720842988,4.3783995509988,0.000196170340594119,0.00565737223621429,0.00457849470061772,"Cd47/Ush1c/Sorbs1/Ppfia1/Mtss1/Rapgef3/Shank1/Kank3/Zyx/Dmtn/Flna/Actn4/Clasp2/Cald1/Evl/Nf2/Shroom1",17
"GO:0031647","regulation of protein stability","27/1007","363/28928",0.0743801652892562,2.13671243444648,4.13892691604461,0.000198665092459756,0.00569657962264604,0.00461022512306611,"Hspa8/Usp1/Usp48/Hps4/Usp46/Btrc/Ip6k2/Usp35/Ncor1/Usp37/Stub1/Pex2/Rad23a/Usp34/Flna/Usp40/Usp42/Zfp207/Kat2a/Bbof1/Aak1/Creb1/Asph/Nckap1/Nf2/Ubr4/Gnl3l",27
"GO:0045017","glycerolipid biosynthetic process","19/1007","215/28928",0.0883720930232558,2.53865730583589,4.30053806970098,0.000202658969850562,0.00577808358358023,0.00467618603877673,"Dgkz/Pnpla3/Sh3glb1/Pla2g6/Inpp4a/Ip6k1/Pcyt2/Ip6k2/Becn1/Chkb/Chka/Tafazzin/Ptdss1/Gpld1/Dgkq/Dgat1/Tmem68/Plce1/Acsl6",19
"GO:0010038","response to metal ion","28/1007","384/28928",0.0729166666666667,2.0946706388613,4.1010268646183,0.000212136767851702,0.00601413729423639,0.00486722361208366,"Hspa8/Mapt/Uros/Cacna1g/Ank3/Gipr/Dlg4/Abat/Fos/Vps54/Hpca/Ryr1/Wnk1/Cdk4/P2rx4/Becn1/Kcnq2/Carf/Mef2a/Pparg/Kcnma1/Micu3/Hsf1/Ncam1/Creb1/Atp13a2/Gpld1/Asph",28
"GO:0048041","focal adhesion assembly","11/1007","87/28928",0.126436781609195,3.63213825063635,4.66943263448504,0.000215366546084816,0.00607140072052589,0.00491356673444838,"Sorbs1/Macf1/Camsap3/Slk/Peak1/Dmtn/Cttn/Itgav/Clasp2/Map4k4/Ptk2",11
"GO:0097120","receptor localization to synapse","12/1007","102/28928",0.117647058823529,3.37963666101992,4.57213973122297,0.000225315936344183,0.00629400535136917,0.00509372000704459,"Dlg3/Dlg4/Mapk10/Tnik/Epb41l1/Zdhhc3/Slc12a5/Nrxn3/Snap23/Nptn/Gripap1/Scrib",12
"GO:0000209","protein polyubiquitination","22/1007","271/28928",0.0811808118081181,2.33207400594363,4.18406657218967,0.000225771415553298,0.00629400535136917,0.00509372000704459,"Trim65/Traf2/Ube3a/Cbfb/Ubr2/Btrc/Wsb1/Stub1/Birc3/Ube2h/Ube2k/Dysf/Xiap/Tnfaip3/Marchf8/Ppil2/Bard1/Sharpin/Ube2v2/Ercc8/Huwe1/Ubr4",22
"GO:0090257","regulation of muscle system process","22/1007","272/28928",0.0808823529411765,2.32350020445119,4.16487171780627,0.000237754538925521,0.00657587469778165,0.00532183603952961,"Agrn/Camk2d/Slc8a1/Abat/Ryr1/Akap1/P2rx4/Becn1/Bin1/Pde9a/Mef2a/Cttn/Pparg/Rnf207/Kcnma1/Calcrl/Cald1/Camk2g/Cacna1c/Shc1/Ptk2/Foxp1",22
"GO:0060998","regulation of dendritic spine development","11/1007","88/28928",0.125,3.59086395233366,4.62263140390114,0.000238503227380682,0.00657587469778165,0.00532183603952961,"D16Ertd472e/Actr2/Ube3a/Shank1/Dnm1l/Cask/Ptprs/Xlr3b/Caprin2/Tsc2/Lrp8",11
"GO:1903828","negative regulation of protein localization","21/1007","254/28928",0.0826771653543307,2.37505962201597,4.18018204986812,0.000242399473063215,0.00664677899361319,0.00537921867746841,"Mapt/Nf1/Picalm/Neo1/Ppfia1/Pkig/Wnk1/Akap1/Numb/Lzts2/Dmtn/Macroh2a1/Gopc/Gripap1/Idua/Maged1/Map4k4/Madd/Ttbk2/Bard1/Otud7b",21
"GO:0000280","nuclear division","32/1007","468/28928",0.0683760683760684,1.96423327307141,3.99382049350269,0.000250138130194134,0.00678959041645917,0.00549479554167092,"Rad51ap1/Abraxas1/Kifc2/Akap8l/Espl1/Msh5/Actr2/Cenpx/Kntc1/Tom1l2/Racgap1/Ppp2r2d/Ubr2/Cpeb1/Nme6/Becn1/Obsl1/Cdk5rap2/Sirt2/Flna/Atf6b/Psmd13/Ncapg2/Clasp2/Zfp207/Chmp3/Hsf1/Usp44/Prpf4b/Ago4/Eml4/Ndel1",32
"GO:0034063","stress granule assembly","7/1007","37/28928",0.189189189189189,5.43482111704555,5.12621279714988,0.000250313716031277,0.00678959041645917,0.00549479554167092,"Ogfod1/Prrc2c/Tia1/Becn1/Hsf1/Ythdf3/Ubap2l",7
"GO:0007040","lysosome organization","12/1007","104/28928",0.115384615384615,3.314643648308,4.49080949699609,0.000270599664266289,0.00726133216731679,0.005876574752262,"Hspa8/Hps1/Arsg/Hps4/Pikfyve/Becn1/Abca1/Flcn/Tpcn2/Chmp3/Idua/Zkscan3",12
"GO:0080171","lytic vacuole organization","12/1007","104/28928",0.115384615384615,3.314643648308,4.49080949699609,0.000270599664266289,0.00726133216731679,0.005876574752262,"Hspa8/Hps1/Arsg/Hps4/Pikfyve/Becn1/Abca1/Flcn/Tpcn2/Chmp3/Idua/Zkscan3",12
"GO:0006376","mRNA splice site recognition","6/1007","27/28928",0.222222222222222,6.38375813748207,5.31510608437363,0.00027696301423593,0.00735344129860262,0.00595111840112624,"Srsf6/Puf60/Ythdc1/Luc7l2/Prpf39/Mbnl1",6
"GO:0046580","negative regulation of Ras protein signal transduction","6/1007","27/28928",0.222222222222222,6.38375813748207,5.31510608437363,0.00027696301423593,0.00735344129860262,0.00595111840112624,"Dgkz/Rasal3/Nf1/Syngap1/Rapgef1/Mapkap1",6
"GO:0086001","cardiac muscle cell action potential","9/1007","62/28928",0.145161290322581,4.17003555754877,4.74534315492658,0.000280219705532447,0.00740074990716746,0.00598940511880432,"Camk2d/Ank3/Scn1a/Bin1/Flna/Rnf207/Kcnh6/Cacna1c/Tmem161b",9
"GO:0061577","calcium ion transmembrane transport via high voltage-gated calcium channel","5/1007","18/28928",0.277777777777778,7.97969767185259,5.62535282590368,0.000296973530715053,0.00778035282741145,0.00629661664495256,"Camk2d/Ubr3/Bin1/Cacna1c/Cacnb3",5
"GO:0007026","negative regulation of microtubule depolymerization","7/1007","38/28928",0.184210526315789,5.29179950870224,5.0275731923487,0.000297693850710043,0.00778035282741145,0.00629661664495256,"Map2/Camsap3/Clasp2/Bbof1/Cib1/Ttbk2/Eml4",7
"GO:0006816","calcium ion transport","32/1007","473/28928",0.0676532769556025,1.94346970781695,3.92898331835506,0.000301552968208055,0.00784037717340942,0.00634519417151173,"Stac/Camk2d/Cacna1g/Ubr3/Slc8a1/Bak1/Hpca/Ryr1/Isl1/Rapgef3/Homer3/Dnm1l/Pkd1/P2rx4/Homer2/Bin1/Cask/Fkbp1a/Flna/Itgav/Tpcn2/Calcrl/Micu3/Dysf/Camk2g/Cacna1c/Asph/Plch1/Cbarp/Cacnb3/Grin1/Plce1",32
"GO:0006906","vesicle fusion","14/1007","137/28928",0.102189781021898,2.93559680774723,4.31268516355713,0.000313420957654994,0.0081069400284163,0.00656092270555056,"Rimbp2/Pikfyve/Vps11/Trim9/Vti1a/Snap23/Rab4b/Chmp3/Sec22b/Dysf/Atp13a2/Snph/Rims2/Tom1",14
"GO:0001667","ameboidal-type cell migration","22/1007","278/28928",0.079136690647482,2.27335271802419,4.05144318705035,0.00032211986401625,0.00827932359611649,0.00670043221955013,"Sema4a/Sema6c/Slc8a1/Radil/Isl1/Macf1/Dmtn/Arhgap4/Actn4/Scrib/Iqsec1/Clasp2/Map4k4/Tsc2/Ythdf3/Plec/Amotl1/Macir/Nckap1/Capn7/Evl/Ptk2",22
"GO:0061515","myeloid cell development","12/1007","106/28928",0.113207547169811,3.25210320211351,4.41143731617497,0.000323385297895343,0.00827932359611649,0.00670043221955013,"Slc9b2/Sh2b3/Rabgap1l/Vps33b/Nckap1l/Dmtn/Flna/Bap1/Tspan2/Nbeal2/Tal1/Foxp1",12
"GO:0044772","mitotic cell cycle phase transition","31/1007","455/28928",0.0681318681318681,1.95721815423901,3.90841759480035,0.000329803679026215,0.00840078609824136,0.00679873146504482,"Dgkz/Abraxas1/Hspa8/Pidd1/Camk2d/Ush1c/Ezh2/Nes/Cdk5rap3/Cdk2/Kntc1/Ppp2r2d/Usp37/Pkd1/Cdk4/Nabp1/Cdk5rap2/Nae1/Clasp2/Miip/Brsk2/Zfp207/Ctc1/Camk2g/Klhl18/Orc1/Bard1/Usp44/Prpf4b/Mbd4/Cdk8",31
"GO:0060271","cilium assembly","29/1007","415/28928",0.0698795180722892,2.00742273961786,3.92568356361002,0.000335456915338869,0.00850163030894164,0.00688034438797106,"Ablim1/Dzip1/Actr2/Fam161a/Septin2/Rabep2/Crocc/Vdac3/Cep70/Tbc1d31/Nek1/Pierce2/Ccdc38/Rpgr/Flna/Ablim3/Rfx3/Cep89/Cfap65/Dctn1/Bbof1/Ccdc40/Ttbk2/Odf2l/Ttll5/Limk2/Macir/Cep250/Zmynd12",29
"GO:0048311","mitochondrion distribution","6/1007","28/28928",0.214285714285714,6.15576677542914,5.18351436672588,0.000342182804715318,0.00862850911588677,0.00698302703301612,"Mapt/Myo19/Dnm1l/Pkd1/Mef2a/Kat2a",6
"GO:0007019","microtubule depolymerization","9/1007","64/28928",0.140625,4.03972194637537,4.62324104213908,0.000357570050405586,0.00897143256467615,0.00726055397086711,"Map2/Camsap3/Arhgef1/Clasp2/Bbof1/Cib1/Ttbk2/Stmn4/Eml4",9
"GO:0090174","organelle membrane fusion","14/1007","139/28928",0.100719424460432,2.89335800475806,4.24940181579232,0.000363874891332295,0.00908420002341024,0.00735181634333593,"Rimbp2/Pikfyve/Vps11/Trim9/Vti1a/Snap23/Rab4b/Chmp3/Sec22b/Dysf/Atp13a2/Snph/Rims2/Tom1",14
"GO:0008542","visual learning","10/1007","78/28928",0.128205128205128,3.68293738700889,4.50594492143658,0.000368353277638303,0.00915047894648022,0.00740545568071169,"Nf1/Deaf1/Syngap1/Dbh/Nptn/Idua/Creb1/Cacna1c/Grin1/Chrd",10
"GO:0000070","mitotic sister chromatid segregation","17/1007","190/28928",0.0894736842105263,2.57030261851252,4.12413462770136,0.000371557000228625,0.00918459619284356,0.00743306666778344,"Abraxas1/Kifc2/Akap8l/Espl1/Kntc1/Racgap1/Becn1/Cdk5rap2/Flna/Atf6b/Ncapg2/Clasp2/Zfp207/Chmp3/Usp44/Prpf4b/Eml4",17
