ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
1385	190,177,198	69,62,95	192,222,180	88,98,116	298	149
1386	33,31,26	3,2,3	52,53,63	0,16,9	258	149
1387	20,8,18	1,8,0	16,21,27	0,0,0	258	149
1389	1,0,0	284,325,302	0,0,0	163,188,194	158	149
1390	0,0,4	193,162,183	0,0,0	119,122,119	152	149
1391	685,621,754	17,24,21	655,730,815	33,23,33	182	149
1392	14,10,8	0,0,3	12,7,28	0,0,0	152	149
1393	2253,2337,2126	184,180,112	2239,2560,2784	153,175,243	152	149
1394	5,2,0	968,1075,1088	11,3,4	1070,1540,1303	169	149
1395	358,367,308	3,12,7	329,480,495	11,8,6	190	149
1396	0,4,2	2,1,0	4,3,2	0,3,0	159	149
1397	15,21,22	1160,1210,1250	13,5,22	1084,1065,1245	198	149
1400	107,125,166	283,285,268	115,176,152	237,271,393	152	149
1403	33,35,46	0,0,0	70,68,67	1,0,0	184	149
1404	393,411,431	12,27,7	615,643,661	32,34,38	184	149
1405	19,7,15	4,1,0	61,89,54	9,13,10	174	149
1406	40,37,33	10,15,18	101,144,78	25,24,19	153	149
1407	81,75,85	0,3,5	121,123,110	0,6,2	298	149
1408	332,349,351	0,0,3	293,363,396	1,0,2	156	149
1413	65,60,64	117,76,85	54,66,72	78,119,154	152	149
1414	152,165,198	15,25,10	345,359,362	31,38,13	153	149
1415	30,40,30	61,67,62	65,65,83	133,135,114	152	149
1416	5,9,1	88,100,94	1,7,6	153,194,182	265	149
1417	172,176,169	135,127,151	166,193,207	181,227,201	298	149
1418	158,162,153	35,25,19	146,172,188	15,32,56	298	149
1419	823,829,845	0,1,2	479,695,612	0,2,0	298	149
1424	364,403,323	338,359,370	263,307,433	286,348,419	152	149
1425	331,299,314	0,0,0	243,377,303	0,0,1	155	149
1426	82,69,48	337,325,277	35,89,47	271,337,459	165	149
1427	25,28,38	575,624,514	24,46,41	643,746,742	173	149
1428	1559,1651,1429	11,18,19	2130,2641,2801	34,43,64	298	149
1429	11,6,6	740,706,665	1,6,0	797,1027,1206	287	149
1430	527,607,540	0,3,4	716,973,976	2,0,1	168	149
1432	968,1017,1009	105,104,81	809,825,889	149,131,132	174	149
1433	1016,1049,1051	21,12,14	839,888,923	20,21,26	199	149
1434	153,136,123	21,12,14	179,194,166	20,21,26	174	149
1435	172,233,212	136,127,130	243,277,266	180,246,244	205	149
1436	122,111,113	14,23,7	99,175,157	25,47,19	154	149
1437	29,37,33	25,47,33	35,43,49	33,22,40	154	149
1439	292,270,305	607,665,640	319,441,482	796,1030,928	258	149
1440	129,162,142	114,83,106	197,198,179	107,118,109	152	149
1441	0,0,7	170,208,198	2,1,4	167,290,291	157	149
1442	1813,1827,1650	4,0,2	2839,3391,3226	3,7,5	298	149
1443	174,222,222	400,427,439	255,291,309	550,583,717	152	149
1444	4,3,0	0,1,0	11,4,4	0,0,0	152	149
1445	175,205,198	206,162,173	67,73,80	72,82,64	152	149
1446	2,15,5	56,75,76	3,5,11	52,88,41	229	149
1447	255,263,291	6,8,14	362,368,398	12,21,29	214	149
1449	48,52,61	7163,7716,8126	54,68,68	9116,10624,10241	188	149
1450	61,52,39	1075,1172,1138	56,75,59	1280,1661,1339	174	149
1455	8258,8148,8025	0,0,0	12263,13457,13519	2,1,0	158	149
1456	2811,2658,2165	0,0,0	3347,3765,4333	2,1,0	192	149
1457	90,88,74	5537,5578,5934	184,197,197	9100,9889,9383	183	149
1459	89,71,46	1,0,0	68,86,76	1,2,0	243	149
1460	118,103,70	2,0,0	96,126,111	0,0,0	243	149
1461	639,584,648	16,7,11	551,727,667	13,10,11	173	149
1472	0,0,4	0,0,0	0,0,3	0,2,0	152	149
1473	6122,6182,6764	1,0,0	5265,6037,5820	0,0,0	158	149
1474	11191,11653,12623	8,1,12	11013,12288,11006	2,2,6	298	149
1475	590,570,566	37,29,35	460,546,585	60,63,38	155	149
1477	66,48,44	0,0,0	104,103,105	0,0,2	298	149
1478	2425,2460,2231	1,7,3	3164,3959,3772	4,7,22	298	149
1480	56,30,34	227,245,264	68,71,69	262,357,328	167	149
1481	69,81,65	2,0,0	53,123,89	0,1,0	197	149
1482	274,283,301	116,100,133	226,382,361	122,181,176	197	149
1483	237,179,233	61,55,58	243,242,327	72,106,72	250	149
1484	145,108,134	2579,2547,2303	138,147,103	1963,2630,2192	164	149
1485	1,2,1	2,1,0	0,0,5	1,3,1	152	149
1486	13,14,12	103,94,137	32,16,16	61,98,116	152	149
1487	3414,3951,4113	0,8,4	3615,3996,4387	0,0,8	186	149
1489	258,256,283	2270,2424,2329	334,414,385	3363,4089,3907	152	149
1491	82,88,54	590,540,624	106,145,95	606,790,825	206	149
1492	12,16,7	7,1,4	46,31,13	16,7,12	206	149
1493	199,192,204	766,763,813	226,239,283	783,1122,947	170	149
1494	978,1063,1056	6,0,0	988,1277,1290	3,5,2	298	149
1495	9,6,0	409,499,413	12,6,6	377,367,541	175	149
1496	980,1122,878	0,0,0	889,1044,1195	0,0,5	298	149
1497	898,882,873	4,6,5	779,897,963	15,12,10	298	149
1498	0,0,3	2,4,1	0,0,0	0,0,2	152	149
1499	1,0,0	14,5,7	0,0,4	10,9,5	152	149
1500	230,163,235	14,5,7	143,123,131	10,9,5	298	149
1501	231,166,242	1,0,0	144,124,131	0,0,4	298	149
1502	268,301,268	675,666,497	309,342,372	550,609,648	152	149
1503	715,821,833	12,1,10	728,1135,998	14,11,9	298	149
1504	2,7,2	11,9,5	1,0,0	4,4,10	298	149
1505	4,4,1	0,0,2	1,0,0	1,2,0	298	149
1506	381,430,444	18,15,11	564,612,697	19,12,15	298	149
1507	16,12,8	2,0,9	12,14,4	4,6,0	298	149
1508	1533,1417,1363	473,507,436	1145,1460,1527	493,604,685	167	149
1509	2644,2688,2541	54,56,52	2677,3268,3301	60,77,61	152	149
1510	41,45,28	1271,1045,1138	35,82,82	1271,1537,1600	164	149
1511	1077,1047,870	0,0,1	738,878,882	0,0,0	155	149
1512	543,620,569	12,10,8	644,597,612	10,13,25	298	149
1513	39,81,62	759,765,882	74,84,73	963,1238,1278	174	149
1515	47,34,56	1232,1343,1281	40,71,53	1621,1864,1876	173	149
1516	98,130,111	290,363,304	73,37,67	221,311,308	298	149
1517	306,381,321	1,3,2	245,341,318	2,0,0	298	149
1518	48,58,58	386,471,430	49,71,56	425,564,451	154	149
1519	57,59,38	606,568,556	94,68,87	979,1024,1071	171	149
1520	1331,1292,1228	16,8,26	992,1399,1315	31,57,30	235	149
1521	176,187,220	502,599,557	111,132,187	674,820,861	170	149
1522	849,974,1060	0,0,0	935,1073,1158	0,2,0	298	149
1523	689,693,647	85,101,53	516,650,636	48,58,62	199	149
1525	618,662,574	51,39,38	643,689,694	58,79,50	177	149
1526	80,57,68	2574,2752,2455	63,90,76	3008,3120,3242	203	149
1527	231,242,248	691,826,729	308,354,440	795,963,976	152	149
1528	12,27,18	1,3,0	13,14,9	0,0,4	152	149
1529	487,563,636	27,29,24	585,687,883	16,38,38	152	149
1530	2692,2909,2928	77,88,79	2654,3255,3437	74,86,122	176	149
1531	150,170,191	19,25,18	199,239,260	25,17,28	152	149
1532	588,529,499	17,12,17	599,672,736	7,27,21	217	149
1533	24,28,24	1512,1531,1495	6,31,24	1685,1828,2181	221	149
1534	22,29,31	480,515,500	16,40,25	575,540,658	225	149
1535	189,183,221	0,6,6	212,274,287	0,7,3	157	149
1537	3,3,1	68,74,66	1,1,2	15,25,33	170	149
1538	11,10,6	1,2,2	11,14,2	0,4,4	152	149
1539	154,177,178	28,25,38	109,118,127	5,6,3	152	149
1540	869,869,823	22,6,12	780,992,1230	8,33,25	153	149
1541	18,27,37	545,484,540	18,41,20	643,813,761	201	149
1542	183,248,228	142,155,164	185,253,254	113,142,144	152	149
1543	401,483,471	2,0,2	374,572,528	0,0,0	298	149
1544	56,64,56	964,1003,980	65,62,52	1235,1489,1381	190	149
1545	63,62,50	901,1001,1030	51,62,44	1268,1594,1586	230	149
1546	546,579,510	12,9,4	840,1027,1075	9,10,17	153	149
1548	493,472,454	8,7,6	561,706,679	17,19,12	298	149
1549	13,23,24	6,2,0	1,0,2	0,0,0	152	149
1550	525,488,521	366,369,364	836,845,1016	416,526,446	174	149
1551	1763,1888,1732	12,13,6	1831,2288,2241	41,31,18	201	149
1554	304,258,225	17,3,10	69,213,193	1,6,2	198	149
1555	205,243,235	22,17,25	85,47,82	1,22,11	200	149
1556	166,170,129	0,0,2	233,291,242	5,4,0	298	149
1557	267,260,217	1,7,2	398,442,416	3,4,8	298	149
1558	2007,2352,2662	4,6,4	1640,1695,1771	3,2,0	298	149
1560	9,8,12	3721,3808,3765	17,12,19	6113,5939,5695	204	149
1562	7,7,10	636,530,596	5,4,3	553,641,658	166	149
1563	43,43,54	45,51,104	28,43,33	40,28,51	152	149
1564	14,29,11	43,39,35	17,40,21	29,62,62	201	149
1565	33,56,38	521,589,596	43,51,66	778,1293,1159	201	149
1566	29,28,24	210,246,228	31,44,59	386,498,448	298	149
1567	445,389,337	221,252,210	478,547,515	217,243,246	203	149
1568	29,16,19	270,300,363	23,11,20	349,439,474	169	149
1569	24,11,18	0,2,0	23,8,17	1,0,2	169	149
1572	242,319,326	0,0,1	295,290,322	0,0,0	298	149
1574	18,6,15	271,276,263	7,1,6	385,375,376	283	149
1575	47,32,20	409,441,519	36,38,29	515,546,588	247	149
1576	86,101,116	52,68,60	99,92,120	81,71,90	152	149
1577	0,4,0	141,153,136	1,7,6	171,169,178	298	149
1578	207,219,166	7,5,9	374,343,334	7,15,7	172	149
1579	207,220,166	16,13,11	375,343,334	19,20,15	175	149
1580	231,224,167	0,0,0	342,329,337	1,1,0	298	149
1581	7,6,9	16,13,11	8,15,7	19,20,15	152	149
1582	171,217,154	10,6,2	206,241,220	9,8,10	176	149
1583	141,170,118	0,0,1	177,210,179	3,0,0	298	149
1584	4,10,3	200,237,195	8,10,5	265,305,231	166	149
1586	2,1,3	649,672,568	1,7,1	655,637,870	166	149
1587	94,130,112	3,1,6	155,206,189	3,15,9	265	149
1588	16,10,22	33,56,65	19,50,26	71,87,64	219	149
1596	57,61,68	0,1,0	67,69,57	0,0,0	298	149
1598	210,259,212	6,2,4	237,301,264	4,12,14	298	149
1599	575,584,615	10,13,5	261,325,399	9,6,11	260	149
1611	21,26,32	0,2,1	15,23,20	0,0,0	153	149
1622	251,296,324	0,0,0	279,409,450	0,4,0	298	149
1623	2254,2510,2671	0,0,0	2701,2927,2915	0,2,0	201	149
1625	1,7,5	0,0,3	3,8,11	0,0,0	298	149
1627	799,872,781	7,29,16	1116,1510,1332	19,47,31	152	149
1628	7,3,0	436,356,301	4,7,0	503,622,606	186	149
1629	344,340,365	13,9,6	408,470,469	23,29,30	182	149
1630	419,413,502	1,5,0	503,550,731	0,1,0	298	149
1631	128,120,119	68,77,41	167,198,208	79,106,108	298	149
1632	1395,1448,1426	389,403,460	1023,1151,1238	364,402,412	155	149
1637	11,3,3	17,9,18	6,5,6	11,15,14	152	149
1641	52,33,34	299,282,219	21,11,25	231,264,252	185	149
1642	720,663,693	46,63,39	739,960,917	65,77,86	209	149
1644	11,7,8	180,125,160	4,6,6	192,240,242	221	149
1645	56,40,92	6,3,8	33,56,59	0,1,1	152	149
1646	361,307,291	5,10,9	175,272,284	2,7,4	152	149
1649	23,13,35	55,71,58	8,2,6	23,37,20	206	149
1650	0,0,1	62,92,105	10,0,2	154,157,161	174	149
1651	203,285,258	0,0,2	158,216,219	0,3,8	298	149
1656	25,37,21	6,7,4	10,12,16	2,1,22	210	149
1657	45,35,42	3,0,2	20,37,41	0,1,4	153	149
1658	18,35,43	12,8,4	71,107,78	28,17,42	153	149
1660	305,341,336	0,5,0	391,417,442	0,0,0	298	149
1661	1,0,1	302,286,277	1,2,4	260,384,404	173	149
1663	107,109,118	24,26,35	287,350,423	57,96,92	158	149
1664	0,1,0	0,0,0	0,0,1	0,0,2	152	149
1665	29,21,12	40,30,41	23,35,31	42,46,61	152	149
1668	23,27,25	233,248,284	23,22,32	244,285,379	228	149
1669	577,550,508	1,1,0	736,670,707	0,0,0	183	149
1670	82,79,107	82,68,50	170,226,197	218,301,280	237	149
1671	33,32,39	117,128,83	83,123,78	313,424,444	231	149
1672	190,225,210	0,0,2	181,225,186	0,0,0	298	149
1673	400,444,424	87,78,118	477,532,591	92,144,118	154	149
1674	252,274,265	3,0,2	303,433,391	0,0,0	298	149
1675	223,201,196	0,1,0	231,323,245	4,0,3	298	149
1678	0,2,1	1,0,0	0,1,0	0,0,0	153	149
1679	768,781,803	19,18,5	759,709,947	9,17,20	161	149
1682	124,104,116	42,43,46	98,148,131	37,48,56	152	149
1683	94,131,111	0,0,0	234,284,289	1,0,0	152	149
1684	0,0,4	0,0,2	0,4,0	0,0,0	298	149
1685	113,109,128	18,25,24	154,186,180	19,12,25	155	149
1686	11,9,16	18,25,24	12,9,10	19,12,25	204	149
1687	2,1,7	104,101,119	7,3,0	149,180,170	198	149
1689	28,41,12	4,1,0	11,13,8	0,1,2	215	149
1690	5,1,3	3,5,7	6,4,5	6,1,6	298	149
1692	0,0,0	2,1,4	0,2,0	9,5,0	174	149
1694	2,3,11	1,0,2	10,7,2	5,0,4	298	149
1695	525,632,657	1,0,4	557,658,764	3,0,2	153	149
1696	6,2,5	0,0,0	3,0,5	0,0,3	190	149
1697	1173,1308,1273	0,0,0	1359,1280,1787	0,0,3	298	149
1698	463,463,376	0,0,0	623,615,692	1,0,0	298	149
1699	95,108,83	283,354,230	60,85,65	463,566,567	206	149
1700	514,500,579	0,1,0	505,717,787	0,0,0	267	149
1702	995,1118,1082	0,0,1	1017,1217,1400	0,0,0	298	149
1703	1457,1376,1339	4,18,7	1335,1542,1664	14,1,14	180	149
1704	57,58,50	1,0,1	82,158,137	1,0,1	152	149
1705	26,18,47	37,54,66	30,26,31	52,35,63	152	149
1714	185,197,214	0,8,1	208,259,225	1,15,2	206	149
1715	66,95,103	5,0,0	91,97,89	0,0,0	208	149
1716	299,347,375	2,5,4	372,400,404	4,0,1	208	149
1717	31,43,75	0,2,2	43,58,51	4,2,0	298	149
1718	65,46,83	3,3,1	24,49,48	2,8,2	298	149
1719	65,48,85	3,3,1	28,51,47	2,8,2	298	149
1720	31,43,75	0,5,10	43,58,50	0,0,1	298	149
1721	65,46,83	2,4,2	24,49,47	0,3,4	298	149
1722	65,51,93	2,4,2	24,49,48	0,3,4	298	149
1724	65,46,83	0,0,0	24,49,47	0,1,0	298	149
1725	65,46,83	0,0,0	24,49,47	0,1,0	298	149
1726	65,46,84	1,0,0	25,50,47	0,0,0	298	149
1727	13,9,8	4,0,2	13,14,12	1,4,1	197	149
1728	8,17,18	0,0,5	26,32,5	0,0,0	154	149
1729	6,8,2	2,1,3	4,7,1	1,1,3	155	149
1730	6,8,2	4,2,0	4,7,1	0,0,0	158	149
1731	2,1,3	4,2,0	1,1,3	0,0,0	152	149
1732	119,162,121	4,8,9	138,133,148	5,6,13	202	149
1733	251,320,256	35,29,56	239,388,361	64,111,78	207	149
1735	95,52,72	20,11,11	29,59,64	9,8,16	152	149
1736	142,86,106	189,165,169	95,123,134	104,134,148	230	149
1737	80,76,74	11,21,17	87,81,106	17,15,7	152	149
1738	4,2,6	564,511,522	1,2,3	768,1038,1186	168	149
1739	279,283,250	48,50,69	262,320,390	57,86,67	152	149
1740	57,41,42	306,331,305	37,70,73	290,331,423	152	149
1741	132,208,180	731,772,769	159,203,243	727,904,982	209	149
1742	0,0,1	412,398,363	0,0,0	316,387,340	168	149
1743	39,30,41	775,729,787	28,31,32	580,766,792	220	149
1744	12,7,6	171,187,184	31,36,28	129,190,184	152	149
1745	727,696,635	1,1,2	655,708,715	1,2,7	153	149
1746	11,19,15	22,17,15	23,13,11	18,24,19	198	149
1747	85,91,101	0,0,1	41,34,64	4,0,0	154	149
1748	600,777,746	4,0,1	378,432,459	0,8,0	154	149
1749	238,201,233	159,114,173	107,158,127	80,100,111	171	149
1750	45,41,47	553,565,637	36,20,33	409,365,386	171	149
1751	27,35,35	42,31,50	24,35,35	57,52,46	161	149
1752	482,438,572	42,31,50	531,741,658	57,52,46	167	149
1753	460,407,541	5,4,4	508,712,636	1,6,13	155	149
1754	484,522,461	461,440,379	636,749,714	472,571,540	152	149
1757	507,519,489	0,0,2	420,601,546	5,4,0	179	149
1758	281,258,277	584,636,627	269,311,377	605,634,733	161	149
1759	1275,1322,1308	0,0,2	1197,1376,1598	2,1,3	298	149
1760	814,891,837	0,0,0	723,857,995	1,0,0	298	149
1761	34,32,44	108,133,151	47,41,48	130,157,134	192	149
1762	10,2,11	4,4,5	8,6,3	14,10,0	192	149
1763	10,7,7	234,239,229	7,3,11	279,209,271	298	149
1764	29,18,25	79,83,94	29,24,18	151,152,139	231	149
1765	100,124,150	4,5,8	150,145,181	2,8,2	187	149
1767	1225,1239,1278	0,0,4	1801,1613,1638	1,0,2	240	149
1768	1241,1249,1254	1,1,2	1807,1656,1628	7,9,8	240	149
1769	1067,1144,1248	2,3,4	1016,1257,1415	0,2,1	298	149
1770	490,588,567	3,0,1	480,633,600	1,0,5	152	149
1773	386,374,383	257,285,295	512,795,656	316,400,399	182	149
1774	95,98,88	488,573,500	77,61,102	639,563,551	275	149
1776	387,450,438	1,0,0	309,368,440	19,13,8	168	149
1777	39,62,54	5,4,5	32,45,60	7,3,9	168	149
1778	296,321,324	1,3,4	328,366,419	1,0,2	195	149
1779	17,7,21	24,20,29	19,23,14	22,29,15	222	149
1781	148,203,158	63,66,67	123,194,219	47,62,84	152	149
1782	169,170,212	2,4,4	209,260,270	1,2,11	152	149
1783	15,27,13	241,223,159	30,44,31	263,235,257	189	149
1787	0,0,2	0,1,0	1,0,0	5,0,0	152	149
1788	0,0,0	0,1,0	1,0,6	5,0,0	155	149
1789	0,0,0	0,0,2	1,0,6	1,0,0	152	149
1793	154,208,179	0,0,0	219,255,274	1,0,0	180	149
1794	17,7,12	106,76,90	23,24,16	106,97,101	167	149
1795	341,365,331	3,2,0	310,521,380	0,0,0	298	149
1797	150,149,147	0,0,0	139,169,169	0,0,4	298	149
1798	356,405,360	445,497,484	352,441,444	397,501,471	152	149
1799	59,50,60	86,76,39	30,78,53	78,64,85	152	149
1800	34,31,33	405,432,380	27,54,25	539,658,727	298	149
1803	60,64,86	30,24,22	40,95,89	22,20,30	195	149
1804	83,83,84	289,296,324	57,53,43	229,226,246	173	149
1805	97,79,112	4,2,1	68,81,48	3,5,0	152	149
1806	4,0,4	94,78,95	3,0,0	37,96,71	210	149
1807	93,91,122	5,3,5	93,117,102	0,5,6	298	149
1808	869,988,945	0,0,1	851,1075,836	0,0,2	298	149
1809	24,15,23	7,6,4	22,32,23	11,22,2	152	149
1811	419,431,465	322,359,335	512,631,581	343,370,421	192	149
1812	328,376,370	171,152,162	325,385,410	152,162,201	192	149
1813	115,121,137	3,6,8	175,184,191	0,3,0	192	149
1814	415,539,518	888,781,878	452,546,636	788,954,1131	179	149
1816	83,61,90	0,0,1	45,45,50	0,0,0	298	149
1817	631,613,586	0,0,1	476,544,549	0,0,2	298	149
1821	1,9,4	2,4,1	4,4,2	0,0,0	152	149
1822	4809,5282,4522	1,1,1	5789,7304,5239	5,7,4	298	149
1823	174,194,225	2375,2706,2118	174,153,172	3186,4144,2796	270	149
1824	2423,2766,2201	2,2,1	3230,4204,2858	0,0,3	298	149
1827	4597,5089,4166	5,2,2	5053,6242,4812	0,4,1	166	149
1831	5,2,0	8,22,21	4,2,1	48,39,73	153	149
1832	1,0,0	0,0,0	0,2,0	1,1,0	153	149
1833	253,222,292	5,9,3	287,288,302	5,9,5	153	149
1834	755,726,750	43,33,30	498,587,696	37,43,27	153	149
1836	693,671,688	8,11,10	835,922,874	14,16,29	152	149
1837	0,10,2	243,267,276	0,5,10	316,374,385	185	149
1840	263,286,288	0,1,0	338,393,415	0,0,0	298	149
1842	22,31,32	4,6,5	17,47,27	1,8,8	209	149
1843	8,0,0	3,0,3	0,0,0	2,1,0	152	149
1844	71,49,54	259,274,242	39,31,43	189,256,220	152	149
1846	156,111,119	0,0,0	99,162,161	2,4,0	272	149
1847	17,8,19	2,0,0	21,20,17	0,0,0	177	149
1854	0,0,2	5,6,4	0,0,0	2,1,2	284	149
1856	5,0,7	7,3,3	13,33,12	8,16,4	298	149
1857	3,8,2	302,329,429	7,6,3	195,259,265	230	149
1858	2,6,2	3,1,2	7,0,2	7,10,1	230	149
1860	193,238,257	7,7,6	129,142,138	3,2,5	179	149
1861	49,57,48	2,3,4	80,86,84	2,0,2	154	149
1862	5,1,2	107,116,99	2,3,2	53,53,59	298	149
1864	1360,1420,1331	66,89,74	1826,2298,2012	104,132,118	171	149
1865	27,34,26	781,852,690	51,46,55	1345,1480,1286	164	149
1866	105,87,99	17,8,23	77,92,112	11,9,11	152	149
1867	69,73,82	11,27,47	55,75,84	26,22,44	152	149
1869	3,2,4	125,122,104	8,4,1	103,148,146	179	149
1871	2,3,5	4,0,0	0,6,5	0,0,0	209	149
1872	772,698,810	0,7,7	632,723,778	3,2,6	298	149
1874	416,477,534	0,0,1	752,898,957	0,4,0	298	149
1875	83,108,83	1285,1418,1325	141,143,104	2213,2486,2832	233	149
1876	297,294,282	72,72,87	188,298,201	47,62,44	152	149
1877	152,127,127	42,51,41	100,126,114	39,25,20	152	149
1878	86,100,93	16,16,13	123,127,139	9,4,19	152	149
1879	114,121,149	6,14,20	102,111,132	20,9,12	152	149
1880	235,224,270	11,22,18	153,162,197	13,13,16	152	149
1883	213,293,256	3,6,10	156,204,156	5,12,1	152	149
1885	108,88,136	0,5,0	112,110,151	0,0,0	298	149
1886	6519,6314,6469	1,0,0	7276,8688,9375	0,0,0	191	149
1887	2049,2021,2057	0,9,2	2295,2839,2808	11,6,6	191	149
1888	5544,6355,6300	0,1,1	8255,10166,9403	0,0,3	152	149
1889	60,46,51	559,529,542	60,89,73	530,672,690	252	149
1890	95,54,89	69,63,49	63,72,60	40,38,56	152	149
1891	156,151,120	0,0,1	162,209,180	0,2,0	298	149
1892	151,187,188	2,0,0	240,262,273	0,0,0	251	149
1893	8,8,2	81,105,134	0,22,5	179,171,200	236	149
1895	10,8,18	0,0,0	8,11,20	2,0,0	209	149
1896	40,43,72	151,141,184	33,28,33	167,247,244	209	149
1897	45,49,72	20,16,17	35,59,69	21,24,19	209	149
1899	60,90,83	0,0,1	111,171,163	0,0,0	187	149
1900	60,90,86	1,0,2	111,170,163	0,1,3	187	149
1901	445,469,485	36,32,33	871,1032,1064	65,60,103	187	149
1902	510,476,497	397,418,465	756,853,889	754,784,843	152	149
1906	2,0,1	70,42,60	2,0,0	38,74,50	222	149
1907	65,44,38	4,1,2	51,45,33	0,1,3	183	149
1909	0,1,0	2,0,0	2,0,0	0,0,0	298	149
1910	20,15,13	16,3,1	4,8,6	2,0,2	152	149
1911	1290,1546,1512	10,10,9	1769,2196,1757	21,19,22	164	149
1912	36,55,44	0,0,0	47,56,18	0,9,0	164	149
1915	2,0,2	0,0,0	12,4,7	1,0,0	168	149
1916	191,165,142	86,119,79	152,190,208	87,82,113	152	149
1917	585,696,635	1,0,2	857,765,942	0,0,0	298	149
1918	0,6,2	0,1,0	3,7,0	0,0,0	202	149
1919	1857,1888,1844	0,0,0	1734,1780,1945	0,3,0	232	149
1920	903,876,859	3,2,0	760,934,1036	0,0,0	298	149
1921	13,40,19	177,227,199	15,7,8	171,158,147	298	149
1922	176,230,212	3,1,0	158,187,128	0,0,0	161	149
1923	1,0,2	134,128,102	0,0,0	125,175,195	165	149
1925	237,222,233	29,22,32	155,165,177	16,41,29	152	149
1929	40,46,50	13,39,28	47,43,65	16,49,41	297	149
1930	167,185,174	22,4,16	149,207,154	13,4,18	152	149
1931	91,98,94	86,118,100	123,165,167	80,118,124	176	149
1935	26,27,28	5,1,2	21,30,16	0,1,3	152	149
1936	85,108,95	28,35,39	117,155,135	32,46,19	152	149
1937	263,298,271	0,0,0	297,342,328	0,0,2	159	149
1938	386,376,422	3,21,26	536,732,750	14,17,7	155	149
1939	2797,2915,2978	24,22,12	3896,4706,4213	10,33,11	153	149
1941	0,0,3	0,2,0	0,0,1	1,3,0	153	149
1943	454,448,456	2,1,4	461,623,573	1,10,6	194	149
1944	314,369,367	28,14,14	344,380,480	25,26,31	176	149
1945	1266,1288,1618	72,97,62	1748,1816,1604	65,95,95	152	149
1946	30,22,15	143,131,132	11,28,38	100,125,177	152	149
1947	29,16,24	226,256,231	24,19,28	166,362,250	158	149
1948	129,137,144	17,16,22	123,144,200	23,9,26	152	149
1949	179,220,186	5,5,2	214,207,214	1,2,8	161	149
1950	211,303,239	3,1,3	254,375,352	6,1,4	230	149
1951	46,66,58	0,0,0	78,89,83	0,0,1	230	149
1952	246,232,235	582,469,552	280,202,238	565,525,545	173	149
1953	304,278,272	11,11,18	371,451,370	18,29,19	157	149
1955	2,1,0	10,15,7	0,0,0	8,7,12	218	149
1957	11,11,12	24,18,14	13,14,23	11,14,29	214	149
1958	210,190,225	9,6,9	150,230,215	0,15,13	221	149
1959	94,104,142	3,5,1	81,133,116	4,5,12	152	149
1960	43169,49300,47477	0,4,0	83379,97679,90870	6,3,0	298	149
1961	51,53,48	43,23,48	25,47,33	20,9,28	208	149
1962	0,7,1	63,85,84	4,3,0	137,133,121	298	149
1963	7396,7555,7387	0,0,0	5146,4509,5404	0,0,4	298	149
1964	9,15,14	6,9,5	2,6,5	0,0,0	171	149
1965	143,139,164	0,0,1	180,265,240	0,0,0	279	149
1966	374,374,313	7,18,27	699,731,729	25,25,24	243	149
1967	2745,2945,2727	0,0,0	3090,3862,3029	0,3,3	240	149
1968	1333,1405,1496	3,7,0	1751,2458,2228	0,0,0	298	149
1969	73,69,51	69,64,62	1,3,4	2,3,5	168	149
1971	6,6,2	0,0,3	4,7,4	0,1,0	152	149
1975	142,137,183	0,0,0	247,207,253	0,0,2	153	149
1981	522,503,530	42,57,46	472,433,492	38,45,38	152	149
1982	1207,1305,1260	0,0,0	1061,1246,1478	6,0,4	155	149
1983	804,772,790	2,3,5	651,799,795	1,0,1	155	149
1984	10,13,9	0,0,0	6,8,20	1,0,7	273	149
1985	1,3,0	0,1,0	0,5,2	2,0,1	156	149
1986	111,111,96	12,9,17	85,135,146	21,35,19	297	149
1987	9,4,9	407,397,355	3,0,3	394,444,472	173	149
1988	378,338,356	6,4,5	362,414,419	9,5,6	151	149
1989	676,757,681	42,52,27	610,701,906	18,52,44	222	149
1990	0,1,1	0,0,0	19,47,41	0,0,2	298	149
1992	1437,1446,1411	0,0,0	1276,1314,1337	0,0,4	298	149
1993	45,38,35	1345,1386,1321	26,23,14	1080,1201,1282	175	149
1995	2,0,0	0,0,0	0,0,2	1,0,6	153	149
1996	4,4,0	0,10,8	4,4,1	5,8,8	153	149
1998	0,1,0	0,10,8	2,0,1	5,8,8	195	149
1999	3,7,14	0,10,8	1,5,9	5,8,8	298	149
2001	0,1,0	4,4,0	2,0,1	4,4,1	191	149
2002	3,7,16	4,4,0	1,5,9	4,4,1	298	149
2005	4,8,18	0,0,0	1,5,8	2,0,0	276	149
2006	0,0,1	9,11,7	0,0,0	10,6,8	152	149
2007	0,3,0	9,11,7	2,4,6	10,6,8	169	149
2008	0,3,0	0,0,1	2,4,6	0,0,0	166	149
2012	10,10,6	15,5,3	11,14,14	3,5,12	173	149
2013	12,12,16	15,5,3	12,11,22	3,5,12	188	149
2014	3,8,11	1,6,1	10,1,15	9,4,7	164	149
2015	9,4,5	0,0,0	2,11,7	2,0,2	173	149
2016	11,8,13	0,0,0	7,11,10	2,0,2	188	149
2017	2,4,8	0,0,0	5,1,3	0,1,0	164	149
