"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006376","mRNA splice site recognition","11/1085","27/28928",0.407407407407407,10.8621949138078,10.1206307936607,1.47530305251482e-09,6.57851042962291e-07,5.41556220999699e-07,"Luc7l/Ythdc1/Puf60/Slu7/Mbnl1/Srsf6/Luc7l3/Prpf39/Celf6/Celf5/Luc7l2",11
"GO:0032271","regulation of protein polymerization","29/1085","211/28928",0.137440758293839,3.66441129578265,7.66798956036622,1.71457151941817e-09,7.00831108562176e-07,5.76938276183166e-07,"Mapt/Dctn1/Sptan1/Map2/Clasp2/Tpm1/Ssh3/Dlg1/Camsap2/Nckap1l/Kank3/Inpp5j/Fes/Dbn1/Plekhg2/Gba2/Nphs1/Pecam1/Fchsd2/Carmil2/Camsap1/Bin1/Mapk8/Map1b/Cyrib/Dmtn/Vill/Cttn/Clip1",29
"GO:0050803","regulation of synapse structure or activity","42/1085","398/28928",0.105527638190955,2.81355162911331,7.19165967100618,1.94849390558746e-09,7.05866488910559e-07,5.81083502647332e-07,"Dab2ip/Cask/Dctn1/Dock4/Agrn/Afdn/Eif4g1/Nrxn2/Zmynd8/Rtn4/Mycbp2/Pick1/Dmpk/Adgrl2/Picalm/Snap91/Nrg1/Ptk2/Adgrl1/Mark2/Ube2v2/Iqsec1/Ntng2/Dbn1/Snap25/Sema4a/Carmil3/Dip2a/Grin1/Arhgap33/Elavl2/Ube3b/Adgre5/Ntrk3/Shank2/Shank3/Stau2/Map1b/Dlg5/Dag1/Psd/Camk2b",42
"GO:1901888","regulation of cell junction assembly","36/1085","309/28928",0.116504854368932,3.10622343519306,7.3479299310914,2.01470557487214e-09,7.05866488910559e-07,5.81083502647332e-07,"Dock4/Agrn/Afdn/Eif4g1/Nrxn2/Rtn4/Mycbp2/Adgrl2/Clasp2/Map4k4/Clasp1/Rapgef1/Nrg1/Ptk2/Adgrl1/Ube2v2/Iqsec1/Ntng2/Snap25/Sema4a/Carmil3/Slk/Grin1/Arhgap33/Peak1/Elavl2/Ube3b/Limch1/Adgre5/Ntrk3/Stau2/Map1b/Dlg5/Dmtn/Psd/Src",36
"GO:0022411","cellular component disassembly","44/1085","433/28928",0.10161662817552,2.70927725332851,7.07425456771229,2.6054730386455e-09,8.51989683637077e-07,7.01375057982044e-07,"Dctn1/Rubcn/Map4/Sptan1/Hsf1/Skic2/Asph/Eml4/Map2/Zfp598/Clasp2/Tpm1/Synj1/Map4k4/Clasp1/Klc1/Rnf14/Camsap2/Mical1/Nrg1/Mical3/Pym1/Sh3pxd2b/Scaf4/Ufsp2/Iqsec1/Arhgef1/Tom1/Carmil2/Camsap1/Becn1/Map1s/Map1b/Exog/Tpx2/Cdk5rap3/Dmtn/Gigyf2/Noxo1/Sharpin/Tmem39a/Nes/Vill/Ehbp1l1",44
"GO:0110053","regulation of actin filament organization","34/1085","284/28928",0.119718309859155,3.19189978581164,7.32776587337143,2.78972975459534e-09,8.55226527893135e-07,7.04039693330772e-07,"Sptan1/Ppfia1/Nf2/Mtss1/Pick1/Clasp2/Tpm1/Ssh3/Dlg1/Alms1/Clasp1/Nckap1l/Kank3/Sh3pxd2b/Kiss1r/Dbn1/Plekhg2/Carmil3/Pxn/Gba2/Nphs1/Pecam1/Fchsd2/Carmil2/Limch1/Bin1/Arfip1/Shank3/Arhgef10/Cyrib/Dmtn/Rapgef3/Vill/Cttn",34
"GO:0050807","regulation of synapse organization","41/1085","390/28928",0.105128205128205,2.80290204419237,7.0762182787256,3.38633182823512e-09,9.77056330440779e-07,8.04332439201852e-07,"Dab2ip/Cask/Dctn1/Dock4/Agrn/Afdn/Eif4g1/Nrxn2/Zmynd8/Rtn4/Mycbp2/Dmpk/Adgrl2/Picalm/Snap91/Nrg1/Ptk2/Adgrl1/Mark2/Ube2v2/Iqsec1/Ntng2/Dbn1/Snap25/Sema4a/Carmil3/Dip2a/Grin1/Arhgap33/Elavl2/Ube3b/Adgre5/Ntrk3/Shank2/Shank3/Stau2/Map1b/Dlg5/Dag1/Psd/Camk2b",41
"GO:1903311","regulation of mRNA metabolic process","36/1085","320/28928",0.1125,2.9994470046083,7.09985846898289,5.15660908573359e-09,1.4051759758624e-06,1.15676914929088e-06,"Hnrnpd/Srrm1/Hnrnpa2b1/Ythdc1/Sltm/Tia1/Arglu1/Puf60/Elavl4/Mbnl1/Cnot2/Mbnl2/Srsf6/Rbpms2/Cdk9/Srpk2/Syncrip/Zc3h14/Srrm4/Ago1/Adarb1/Arid5a/Tnrc6a/Eif4enif1/Celf6/Celf5/Samd4/Gtsf1/Taf15/Slc11a1/Gigyf2/Dcp1b/Srsf9/Mov10/Mettl16/Tnrc6c",36
"GO:0030100","regulation of endocytosis","38/1085","355/28928",0.107042253521127,2.85393392613747,6.93807613132186,7.72613029635381e-09,1.99456153176923e-06,1.64196320314755e-06,"Rubcn/Lyar/Pick1/Pacsin2/Sirt2/Picalm/Snap91/Scrib/Synj1/Tnk2/Myo18a/Alms1/Aak1/Nckap1l/Rapgef1/Kcnc3/Nrg1/Ptk2/Arhgap21/Epn2/Ank3/Iqsec1/Il15ra/Dnm2/Hmgb1/Bin1/Hpca/Atg7/Sgip1/Sphk1/Mff/Tfr2/Arfgap1/Ager/Slc11a1/Dnm1/Pparg/Src",38
"GO:0046785","microtubule polymerization","18/1085","95/28928",0.189473684210526,5.05170021828765,7.8084124397064,1.36124751838499e-08,3.33845953883918e-06,2.74828709501306e-06,"Mapt/Dctn1/Map4/Map2/Clasp2/Clasp1/Camsap2/Inpp5j/Fes/Tubgcp4/Zfp207/Gba2/Camsap1/Mapk8/Nin/Map1b/Tpx2/Clip1",18
