ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
0	16638,22837,19968	3,0,4	22791,23228,27449	0,2,0	1093	149
1	15060,20677,17916	4,0,5	20474,20965,24579	0,0,2	1093	149
2	3095,4419,3479	4,0,5	4415,4442,5250	0,0,2	296	149
3	4679,6603,5533	9,24,6	6734,6704,8130	2,1,10	296	149
4	4955,8148,6428	546,643,579	7200,8000,9008	693,760,792	315	149
5	2764,4352,3407	855,1016,938	3788,4324,4886	885,750,842	315	149
6	4430,6978,6131	855,1016,938	6872,7215,8188	885,750,842	421	149
7	6234,10251,8699	159,120,126	9686,10248,11613	95,117,94	421	149
168	1372,1464,985	0,5,0	922,1051,976	0,0,0	308	149
169	1959,1998,1456	1,0,0	1331,1395,1452	0,0,0	275	149
170	1793,1741,1346	1,5,4	1180,1232,1262	0,1,0	241	149
171	290,277,267	601,558,469	193,215,241	436,251,371	232	149
173	638,656,458	0,2,0	780,641,877	0,0,0	309	149
174	783,701,570	0,0,0	802,801,934	0,0,4	323	149
175	744,632,533	3,0,0	765,873,899	7,2,6	274	149
180	202,292,212	0,12,7	278,331,343	23,16,15	269	149
181	334,454,368	653,700,610	422,501,540	802,839,1177	269	149
182	0,23,7	653,700,610	38,27,18	802,839,1177	296	149
183	0,13,0	132,164,156	15,13,5	144,172,200	296	149
184	1214,1362,1128	0,0,0	1771,1999,2303	0,0,1	321	149
185	32,47,32	368,448,323	52,68,60	577,668,686	240	149
186	517,590,495	0,8,5	646,569,708	1,2,0	384	149
187	568,638,515	20,37,12	688,589,736	42,31,36	384	149
188	55,73,78	20,37,12	94,121,128	42,31,36	258	149
189	158,184,194	254,311,217	243,311,344	268,286,273	258	149
190	1400,1774,1348	0,0,1	1897,1804,2035	0,3,0	606	149
191	760,954,765	0,0,1	1113,1053,1138	0,3,0	513	149
198	618,674,576	0,0,0	749,599,786	4,2,0	278	149
199	1255,1263,1241	25,34,19	1470,1149,1513	38,17,31	278	149
200	1224,1154,1067	0,0,0	1358,1190,1471	2,0,3	242	149
201	1340,1273,1134	1,6,0	1479,1351,1690	5,2,6	233	149
202	756,690,651	1,0,2	865,721,929	0,0,0	356	149
203	2,0,3	633,540,548	4,2,0	691,617,804	267	149
204	522,487,434	0,4,0	584,528,694	0,0,0	234	149
205	575,419,499	22,10,9	618,503,643	35,35,20	194	149
207	244,301,228	5,0,2	195,233,215	0,0,0	259	149
208	101,153,88	0,0,2	77,98,110	1,0,0	205	149
209	344,437,336	1,0,0	517,577,693	1,0,0	297	149
210	344,436,335	0,1,0	517,577,692	0,0,0	297	149
211	382,456,372	0,2,1	611,703,699	0,0,1	208	149
212	106,156,118	0,1,0	184,192,188	0,0,0	208	149
213	223,267,249	0,1,0	404,361,498	0,0,0	298	149
214	222,269,250	0,1,0	403,361,499	0,0,0	298	149
215	500,567,506	1,0,3	831,877,1014	1,2,5	298	149
216	1,0,0	0,0,0	0,0,1	2,0,0	286	149
218	0,0,0	0,0,2	1,8,0	0,0,4	203	149
220	98,127,127	9,14,2	140,175,205	9,6,18	307	149
221	102,140,151	9,14,2	139,205,177	9,6,18	301	149
222	176,221,177	1,0,0	186,192,212	0,0,0	318	149
223	118,159,94	2,0,0	138,135,155	2,0,0	230	149
225	105,156,133	0,0,2	146,147,172	0,0,4	257	149
227	132,250,160	1,0,2	171,255,346	0,0,0	203	149
228	95,146,101	6,0,2	113,166,227	0,4,6	352	149
229	203,359,227	6,0,2	271,399,534	0,4,6	350	149
230	0,0,1	0,0,0	0,0,3	0,0,2	181	149
231	1414,2098,1706	5,1,3	1568,2247,2449	5,6,6	226	149
232	2521,3844,3272	0,0,7	3091,4063,4738	2,0,3	773	149
233	263,349,507	1,0,6	324,454,430	4,0,5	325	149
234	156,192,286	1,6,2	177,266,245	0,0,3	325	149
235	106,142,145	1,6,2	142,173,141	0,0,3	264	149
236	212,299,361	0,0,1	285,361,321	0,0,0	264	149
237	230,394,399	0,0,0	264,319,397	1,0,0	264	149
238	136,152,156	0,3,0	147,189,247	0,0,0	245	149
239	316,446,393	0,0,0	342,400,514	0,0,1	302	149
243	886,1131,793	0,0,0	1119,1151,1346	1,0,0	244	149
244	352,470,323	0,0,0	504,472,564	1,0,0	244	149
245	385,559,404	0,0,0	470,473,517	1,0,0	330	149
246	922,1224,874	3,4,0	1091,1158,1325	7,6,26	330	149
247	317,360,261	5,6,5	396,356,494	5,3,0	268	149
248	508,517,445	0,4,1	245,404,382	0,0,5	825	149
249	416,420,370	392,502,332	196,334,310	510,466,578	825	149
250	1042,1176,845	0,0,7	1155,1088,1351	0,0,0	277	149
251	1702,1833,1427	3,0,0	1742,1727,2126	0,0,0	351	149
252	1118,1617,919	543,599,454	1224,1277,1387	642,521,684	298	149
254	74,71,44	0,0,2	72,57,70	0,0,0	325	149
255	432,432,324	4,3,5	311,326,392	10,0,4	214	149
256	2830,3187,2656	3,3,3	2470,2458,2749	1,0,1	243	149
257	1409,1567,1480	1,0,0	1358,1151,1380	0,0,0	270	149
258	1,23,5	978,1260,1041	2,2,0	1084,962,1310	207	149
259	1345,1625,1165	0,0,0	1355,1374,1699	0,0,1	187	149
260	1110,1276,1021	0,0,2	1260,1084,1422	1,0,1	217	149
261	923,1014,877	0,0,2	1043,956,1248	3,0,2	240	149
262	676,763,717	2,0,0	722,717,923	0,0,0	237	149
263	636,653,572	0,0,2	883,753,1090	0,7,2	190	149
264	119,162,119	0,0,0	200,150,217	0,4,2	190	149
265	130,165,131	0,0,2	208,151,223	0,7,2	211	149
266	678,649,677	0,0,0	823,618,935	0,4,2	251	149
267	1180,1110,1088	0,2,0	1488,1211,1792	0,0,1	251	149
268	185,206,149	897,839,861	64,48,62	1130,873,1349	259	149
269	1311,1559,1232	0,1,0	1646,1466,1818	0,0,0	201	149
271	2031,2448,1869	0,1,0	2063,2307,2474	0,0,0	286	149
272	1025,1256,916	7,7,0	1129,1218,1359	0,0,1	286	149
273	3,4,0	1073,1291,1034	0,0,3	1110,1246,1315	239	149
274	164,158,121	7,7,0	131,116,127	0,0,1	227	149
275	1218,1447,1149	67,99,81	1237,1351,1432	176,157,200	227	149
277	5,8,6	0,0,5	6,0,10	8,3,0	222	149
278	14,7,17	6,10,12	12,9,27	9,9,34	222	149
279	2,5,8	0,2,0	13,2,6	7,2,0	272	149
280	83,92,73	6,10,12	91,57,114	9,9,34	337	149
281	83,95,68	9,2,11	83,54,114	6,9,17	337	149
282	101,100,78	0,0,0	110,90,131	0,1,0	223	149
284	37,32,41	3,0,2	56,13,34	3,0,5	179	149
285	107,122,94	0,20,14	133,66,102	9,16,16	179	149
286	33,30,38	0,2,0	49,15,22	0,0,5	179	149
287	2,0,2	0,20,14	8,2,19	9,16,16	245	149
288	2,0,1	0,2,0	4,0,5	0,0,5	245	149
289	70,47,51	24,23,7	38,27,66	7,9,8	245	149
290	8,2,9	77,92,61	16,7,28	89,58,83	245	149
291	8,2,8	3,0,5	12,5,14	5,7,3	245	149
292	243,249,161	30,16,16	198,196,223	18,19,30	245	149
293	149,168,95	11,23,8	138,155,139	13,9,16	245	149
294	144,173,94	1,2,4	128,150,121	2,0,0	245	149
295	186,267,199	1,0,0	223,180,226	1,2,3	411	149
296	325,399,300	1,2,4	323,313,376	2,0,0	551	149
297	474,590,385	0,0,0	509,542,546	0,2,2	272	149
298	178,221,199	0,0,5	144,168,197	2,0,0	248	149
299	264,316,277	0,0,5	250,280,293	2,0,0	275	149
300	79,75,79	89,135,146	115,75,112	119,157,113	199	149
301	2853,2737,2558	1,2,0	2843,2904,3516	0,0,0	291	149
302	2685,2486,2474	0,2,0	2572,2658,3339	0,0,0	295	149
303	1473,1438,1323	0,0,8	1563,1420,1721	0,0,0	303	149
304	2734,2845,2439	10,11,9	2818,2777,3563	13,3,19	306	149
305	956,941,951	0,2,0	911,1090,1317	0,0,0	260	149
306	4733,5663,4413	1,14,3	4358,3723,4412	0,2,2	314	149
307	1848,2088,1554	4,0,3	1597,1452,1967	1,2,0	308	149
308	5283,6124,4727	4,0,3	4437,4231,5093	1,2,0	278	149
309	206,252,237	0,1,1	214,164,241	0,2,1	362	149
310	10,16,14	0,2,0	12,11,9	0,0,0	323	149
311	84,92,104	4,0,0	90,79,117	0,1,1	323	149
312	84,92,101	3,7,10	92,78,115	6,7,1	323	149
313	81,109,61	0,0,0	57,59,62	2,0,0	250	149
314	51,39,27	31,52,63	28,38,36	48,55,60	196	149
315	71,138,89	122,200,141	102,125,127	119,121,170	244	149
316	60,104,94	108,139,96	65,90,104	89,83,99	244	149
317	28,49,51	1184,1591,1105	46,49,45	1108,1056,1186	244	149
318	25,46,48	3,1,2	44,46,42	1,0,6	244	149
319	96,145,66	60,54,37	96,105,113	66,60,51	244	149
320	79,106,74	27,42,39	53,66,86	15,16,35	244	149
321	44,46,27	24,30,21	35,26,27	9,6,9	244	149
322	267,332,351	12,7,9	274,213,290	5,1,3	285	149
323	281,341,367	47,41,71	286,221,304	56,26,46	285	149
324	389,531,492	1184,1591,1105	393,334,460	1108,1056,1186	285	149
325	327,385,388	24,30,21	340,273,341	9,6,9	285	149
326	333,445,400	5,4,3	342,303,394	3,3,3	285	149
327	261,322,344	12,7,9	272,210,272	5,1,3	281	149
328	264,327,354	47,41,71	278,217,273	56,26,46	281	149
329	369,459,440	1184,1591,1105	361,293,371	1108,1056,1186	281	149
330	288,362,383	24,30,21	287,226,307	9,6,9	281	149
331	306,384,404	5,4,3	304,261,353	3,3,3	281	149
332	1234,1484,1229	0,5,3	1110,1024,1203	2,0,1	290	149
333	2371,3034,2263	3,1,2	2162,2054,2343	1,0,6	290	149
334	1184,1595,1112	0,2,0	1108,1058,1189	1,0,0	290	149
335	1192,1447,1161	0,0,0	1057,1001,1160	1,0,0	290	149
336	500,677,514	0,2,0	466,470,530	1,0,0	218	149
337	1548,1929,1539	7,4,8	1442,1365,1552	1,2,4	218	149
338	394,429,382	1029,1274,950	272,275,386	932,866,985	257	149
339	1057,1181,948	2,1,0	1018,871,1137	0,0,0	302	149
340	1385,1641,1429	0,0,4	1438,1278,1549	0,2,0	227	149
341	1160,1477,1338	0,2,0	1195,1143,1266	0,0,0	197	149
342	897,1121,989	12,8,3	927,843,1026	0,0,0	218	149
343	947,1079,1042	90,98,124	921,725,913	69,99,105	383	149
344	269,279,246	0,1,0	301,230,259	0,0,0	207	149
345	1415,1575,1424	2,1,0	1505,1490,1529	0,0,0	326	149
346	934,1012,943	0,1,0	933,997,1024	0,0,0	326	149
347	412,380,382	0,1,0	396,371,437	0,0,0	395	149
348	891,942,863	0,0,0	968,866,942	0,2,0	395	149
349	1049,1304,1049	0,0,3	1277,997,1198	0,0,0	283	149
350	1373,1688,1239	1,0,0	1332,1369,1504	0,0,0	272	149
351	3459,4236,3436	0,0,1	3739,3506,4151	0,0,0	508	149
352	2085,2452,1997	0,0,1	2229,2110,2253	0,0,0	298	149
353	696,778,589	0,0,5	818,768,801	0,0,0	225	149
354	2704,3447,2538	50,42,29	2735,2983,2961	36,40,25	248	149
355	978,1240,981	181,177,152	1010,981,1087	208,169,210	248	149
356	49,44,25	181,177,152	40,45,25	208,169,210	283	149
357	49,42,22	20,35,23	36,42,25	26,17,15	283	149
358	1659,2100,1470	0,0,0	1652,1929,1803	1,0,0	283	149
359	4890,6044,4525	0,2,3	5042,5313,5206	4,5,1	318	149
360	2987,3809,2784	0,0,0	3021,3293,3251	0,2,0	318	149
361	2583,3743,2948	0,0,1	3240,3798,3192	0,0,0	304	149
362	1471,1520,1427	3,0,0	1654,1666,1780	3,0,0	265	149
363	3749,4384,3863	6,0,0	4183,4469,4705	0,0,0	352	149
364	4604,5211,4102	3,6,0	4866,5388,5593	0,0,1	308	149
365	268,389,317	43,40,33	295,256,354	25,23,43	452	149
366	424,486,423	0,0,0	311,316,286	0,1,0	283	149
367	364,385,302	0,0,0	307,322,229	0,2,0	259	149
368	389,338,255	1,0,5	317,292,332	5,4,0	278	149
369	255,274,169	1,0,0	275,211,199	1,0,0	249	149
370	484,557,402	5,0,0	446,434,442	0,0,0	359	149
371	468,513,327	0,0,0	424,419,434	2,0,0	207	149
372	107,81,101	3,0,0	140,106,124	0,0,0	358	149
373	3152,3678,2580	11,1,0	1813,1595,1897	0,2,1	335	149
374	819,900,672	0,0,5	474,327,497	0,0,0	335	149
375	825,900,671	4,0,0	474,327,497	0,2,0	335	149
376	4453,5009,3616	11,1,0	2590,2404,2825	0,2,1	326	149
377	2120,2231,1708	0,0,5	1251,1136,1425	0,0,0	326	149
378	2126,2231,1707	4,0,0	1251,1136,1425	0,2,0	326	149
379	863,868,670	0,0,5	438,378,605	0,0,0	241	149
380	176,123,104	4,0,0	105,87,83	0,2,0	241	149
381	3149,3599,2553	0,0,1	1756,1619,1980	0,0,0	241	149
382	1482,1708,1214	6,0,0	880,802,901	0,0,0	241	149
383	1335,1345,1181	4,0,0	828,647,851	0,2,0	240	149
384	1335,1345,1177	6,0,0	828,647,851	0,0,0	240	149
385	3186,3398,2646	187,157,120	1828,1578,2032	122,100,100	240	149
386	734,888,637	0,0,0	587,539,591	0,0,1	275	149
387	710,759,560	1,2,0	507,465,566	3,0,1	293	149
388	94,99,74	5,0,1	48,64,142	0,1,1	438	149
389	107,117,107	5,0,1	57,75,147	0,1,1	281	149
390	18,19,28	80,77,62	10,12,15	60,55,33	269	149
391	236,266,214	0,4,5	169,125,142	0,0,0	260	149
392	3,0,2	998,1430,1269	0,0,0	1761,1774,2016	226	149
393	3323,4283,3425	0,0,1	5077,5001,5770	0,0,0	341	149
394	2087,2625,2094	0,0,0	3177,3176,3601	0,0,1	341	149
395	812,1038,863	0,0,0	1191,1225,1516	0,0,1	224	149
396	2045,2697,2193	0,1,0	3091,3050,3685	0,0,0	224	149
397	1853,2376,1733	0,1,0	2554,2680,3114	0,0,4	221	149
398	2912,3836,2717	0,0,0	4167,4071,4865	0,0,2	300	149
399	2662,2862,2531	0,0,0	3637,3261,4344	4,0,2	386	149
400	2944,3246,2841	0,0,0	4095,3581,4995	4,0,2	389	149
401	4961,5569,5109	0,0,0	7251,6296,8511	4,0,2	679	149
402	541,581,559	1,0,0	695,679,802	0,0,0	199	149
403	916,1003,950	0,0,0	1227,1074,1515	3,0,0	199	149
404	1540,1719,1641	2,0,0	2234,2040,2631	2,0,0	199	149
406	217,309,225	2,0,0	343,291,431	2,0,0	247	149
407	102,85,146	0,0,0	106,138,109	2,0,0	236	149
408	147,218,179	0,3,0	190,213,275	0,2,0	245	149
409	37,62,78	3,0,0	125,81,118	0,0,0	297	149
410	217,293,273	0,0,6	432,394,471	0,5,1	553	149
411	35,43,14	61,87,73	93,45,77	102,88,150	221	149
412	0,0,0	42,160,89	0,1,0	125,125,137	231	149
416	245,230,220	0,0,0	238,243,260	0,0,2	204	149
417	11,24,14	0,18,9	11,4,10	0,3,15	186	149
418	0,2,9	68,56,49	4,4,11	31,43,42	279	149
419	89,119,78	18,19,8	70,101,117	13,10,14	276	149
420	155,134,123	0,0,0	121,178,166	0,0,3	307	149
421	48,46,48	0,0,4	40,70,70	0,1,0	307	149
422	37,62,43	0,0,4	38,55,57	0,1,0	247	149
423	147,148,117	3,6,1	117,176,144	2,14,0	247	149
424	9041,9455,8066	263,269,268	11055,12047,13368	358,424,455	226	149
425	2663,2962,2543	0,0,0	3078,3717,3893	0,0,4	226	149
426	2666,2962,2542	0,0,0	3078,3717,3887	1,0,2	226	149
427	1088,1075,884	0,0,0	1226,1484,1589	0,0,4	239	149
428	77,103,96	0,0,0	103,125,164	1,0,2	239	149
429	7018,7121,5962	0,2,1	8658,9124,10335	2,0,6	239	149
430	1153,1305,1172	3,2,0	1466,1656,1733	2,0,0	239	149
432	57,40,51	6184,6148,5124	55,97,120	7599,7968,9099	323	149
433	12130,14582,11171	0,1,0	10920,10479,11452	0,0,0	222	149
434	4792,5972,4406	3,0,4	4289,4189,4369	1,1,0	222	149
435	2313,2899,3367	1,0,4	3724,4586,5428	0,1,4	215	149
436	2526,2877,2579	6,11,8	2418,1813,2718	10,7,19	226	149
437	207,237,199	6,11,8	215,160,221	10,7,19	184	149
438	9063,9670,8766	2,4,5	10360,8890,10864	7,6,2	222	149
439	373,453,330	171,159,145	404,385,472	124,184,167	230	149
440	182,206,185	171,159,145	110,120,131	124,184,167	201	149
441	404,457,442	1,0,0	403,507,465	0,0,0	226	149
442	251,239,226	1,2,0	302,369,409	0,1,1	226	149
443	26,29,14	0,0,0	12,31,31	0,1,0	226	149
444	180,195,132	0,0,0	211,241,272	0,1,0	226	149
445	413,417,355	5,7,0	517,603,663	1,8,2	226	149
446	527,504,427	0,0,1	645,816,859	0,0,0	221	149
447	768,1048,699	4,0,1	708,576,690	0,0,0	332	149
448	705,1016,775	0,3,0	703,642,729	0,0,0	218	149
450	1561,2201,1307	0,0,2	1227,1324,1365	0,0,0	233	149
451	65,91,34	238,423,276	43,38,57	245,216,287	179	149
452	446,723,535	0,1,2	500,391,472	0,0,0	230	149
454	7,12,1	16,20,10	2,12,6	31,23,25	241	149
455	1,6,0	2,0,2	0,2,4	0,0,1	241	149
456	7,8,6	2,0,2	10,9,21	0,0,1	598	149
457	1,0,5	2,0,2	0,0,1	0,0,1	312	149
458	16,20,10	2,0,2	31,23,25	0,0,1	242	149
460	1,1,3	6,10,3	0,6,7	0,3,0	258	149
461	4,1,3	11,18,7	0,6,7	11,26,15	258	149
463	0,0,1	14,9,6	0,3,2	1,2,7	270	149
464	22,37,29	0,0,0	24,28,16	1,3,0	306	149
465	23,29,13	0,3,0	17,14,8	0,0,0	351	149
466	1176,1676,1547	6,1,7	1338,1240,1410	1,0,10	228	149
467	2326,2615,2012	0,0,2	1856,2116,2406	0,0,0	319	149
468	3437,3936,3143	3,7,13	2822,3145,3532	0,5,0	286	149
469	2022,2288,1710	0,0,2	1606,1878,2068	0,0,0	286	149
470	10,10,16	0,0,2	2,5,2	0,0,0	269	149
471	1125,1299,1148	0,0,0	958,1024,1168	4,0,1	269	149
472	2431,2884,2152	7,7,6	2004,2227,2406	2,0,2	287	149
473	345,391,307	41,32,22	208,294,240	85,63,78	209	149
474	330,433,341	32,48,25	232,307,291	57,46,80	209	149
475	214,307,267	123,91,67	194,187,252	41,56,22	236	149
476	325,511,447	108,133,101	426,405,477	67,69,73	236	149
488	8,23,6	43,30,39	7,20,18	36,26,58	239	149
489	27,30,47	0,0,1	43,31,24	0,0,0	215	149
490	112,130,162	0,1,0	177,201,176	0,0,0	254	149
491	136,163,131	0,9,0	162,268,249	0,1,4	266	149
493	71,94,95	0,0,1	151,108,138	0,0,0	222	149
494	0,0,0	0,0,7	1,3,3	0,0,0	216	149
495	137,229,210	0,0,11	304,243,337	1,1,2	216	149
497	118,102,92	0,0,1	92,93,120	0,0,0	211	149
498	147,136,125	0,0,1	85,105,156	0,0,0	226	149
499	72,68,58	0,0,0	37,67,101	0,0,2	209	149
500	145,159,156	5,10,4	130,156,215	6,10,17	212	149
501	93,97,74	0,0,0	50,52,144	1,0,0	398	149
503	95,101,76	0,0,0	50,59,145	1,0,0	401	149
505	6,1,1	380,433,662	0,2,1	570,628,691	259	149
506	0,1,0	1,0,1	0,1,1	0,0,0	259	149
507	91,185,191	0,0,1	134,202,212	0,0,0	203	149
508	76,162,152	0,0,2	126,172,162	0,0,0	179	149
509	176,188,170	4,9,8	203,212,203	3,1,14	308	149
510	131,195,183	0,0,4	213,214,272	0,0,0	284	149
511	66,71,103	0,0,0	89,149,113	0,3,0	250	149
512	31,31,45	0,0,0	42,78,84	1,0,0	248	149
514	0,5,0	1,0,0	0,0,0	0,0,1	220	149
517	4,5,0	3,0,3	0,0,4	2,4,4	254	149
518	0,3,3	14,9,14	0,3,0	2,23,32	207	149
519	2,5,11	14,9,14	1,3,0	2,23,32	223	149
520	1179,1201,1018	6,0,3	923,953,1271	0,0,1	290	149
521	240,352,294	13,28,13	218,261,234	18,8,8	270	149
522	122,187,149	11,16,4	119,140,95	7,4,3	270	149
523	122,186,144	0,0,3	119,146,94	0,0,0	270	149
524	213,275,219	11,16,4	229,276,274	7,4,3	244	149
525	4,32,15	0,0,3	17,11,0	0,0,0	244	149
526	319,419,355	0,1,5	309,389,406	0,0,1	244	149
527	67,94,99	0,0,0	79,71,89	0,6,0	244	149
528	46,107,55	0,0,3	52,42,42	0,0,0	176	149
529	35,92,56	0,0,0	45,38,40	0,6,0	176	149
530	295,431,317	0,10,8	283,361,364	4,4,0	176	149
531	381,372,389	2,0,0	515,521,658	0,0,0	257	149
533	48,63,56	1,10,0	31,31,32	0,1,7	242	149
535	33,44,43	2,1,1	29,30,27	0,0,0	242	149
536	20,21,17	0,5,0	13,2,8	0,0,0	242	149
537	8,10,8	0,0,0	8,3,4	0,2,0	242	149
538	8,20,5	0,5,0	2,6,8	0,0,0	305	149
539	3,12,8	0,0,9	1,5,5	0,1,0	220	149
540	4,12,10	5,4,1	1,5,5	0,0,0	220	149
541	3,13,12	2,6,5	1,5,6	10,5,4	220	149
542	3,12,10	0,4,0	6,5,5	0,1,4	220	149
543	37,47,26	5,4,1	11,22,27	0,0,0	482	149
544	2,11,5	0,0,9	2,0,11	0,1,0	371	149
545	5,4,3	2,6,5	0,0,0	10,5,4	196	149
546	1,0,4	0,7,4	0,0,0	0,0,2	196	149
547	12,21,18	0,4,0	21,16,12	0,1,4	279	149
549	101,154,60	0,3,4	81,81,74	0,0,0	255	149
551	130,115,104	0,13,0	63,84,69	2,0,3	202	149
552	78684,88738,72072	0,2,1	93997,86177,107710	0,0,0	321	149
553	21846,26843,21390	0,0,0	25933,23481,28416	0,0,2	247	149
554	86704,98864,85319	1,5,8	107119,91118,117049	7,8,11	330	149
555	363,371,398	0,0,0	406,533,482	0,0,3	391	149
556	221,239,276	0,0,0	285,351,373	0,0,3	328	149
558	577,706,669	0,2,0	798,1151,1139	0,1,0	363	149
559	184,185,251	0,0,1	267,268,347	0,0,0	234	149
560	40,63,60	92,106,159	20,23,42	166,238,260	155	149
561	1769,1882,1335	7,12,12	1631,1477,1731	14,4,13	245	149
562	1253,1479,1171	0,5,0	1331,1159,1367	2,0,0	316	149
563	2208,2742,1661	0,0,0	1878,1859,2161	0,2,0	252	149
564	5262,6286,4509	1,2,3	4672,4233,4660	4,0,2	553	149
565	466,605,446	617,790,684	318,308,351	740,644,665	307	149
566	1560,1706,1198	0,9,5	1088,1083,1302	6,10,0	210	149
571	1609,1867,1560	0,0,6	1684,1732,1909	5,0,0	233	149
573	24873,24485,23934	0,1,0	31760,28841,32722	1,0,0	842	149
574	11599,11842,11254	132,111,125	14439,13262,15279	158,178,180	223	149
576	33,56,37	9,0,1	30,54,66	0,0,0	210	149
577	46,59,49	0,8,3	26,49,66	4,8,2	210	149
578	23,38,19	0,8,3	17,19,34	4,8,2	252	149
579	34,79,44	46,54,31	52,61,73	19,35,40	252	149
580	10,17,21	3,3,3	27,34,18	8,0,5	252	149
581	145,156,84	0,0,1	80,117,141	0,0,0	344	149
582	102,105,56	0,0,1	69,82,106	0,0,0	341	149
583	32,61,49	0,0,0	46,58,65	0,0,3	310	149
584	75,41,77	3,15,0	72,114,87	12,2,2	243	149
586	224,205,195	567,667,522	153,172,175	455,352,479	215	149
587	976,1089,862	0,0,0	776,643,833	3,0,0	244	149
588	750,766,576	0,0,6	595,473,625	1,0,3	224	149
590	12,10,8	0,0,1	0,18,2	0,0,0	1609	149
599	0,2,7	4,2,0	4,10,1	0,0,0	312	149
601	7,12,4	0,2,2	10,13,7	2,2,0	312	149
602	7102,9306,6467	2,0,3	9254,10360,11629	0,0,0	274	149
604	3436,4967,3432	0,0,0	4325,5067,5555	0,0,2	216	149
605	5015,6369,4489	2,0,0	6262,7217,8120	0,0,0	248	149
606	961,1202,935	5,4,4	943,1179,1267	6,6,2	166	149
608	174,125,171	0,0,5	111,153,204	0,1,0	238	149
609	694,570,642	0,1,0	583,724,775	2,0,0	238	149
611	67,71,50	0,1,7	91,64,102	2,10,0	301	149
612	17,30,29	0,2,2	40,37,19	0,1,0	217	149
613	0,4,11	0,1,0	0,2,3	0,0,0	359	149
614	5,12,9	0,0,0	9,8,20	0,1,0	362	149
615	232,247,197	43,33,33	150,149,122	28,12,19	218	149
617	4811,6699,5617	0,0,0	6056,6724,7436	0,1,0	249	149
618	1759,2661,2086	0,0,2	2235,2526,2654	0,0,0	249	149
619	1896,2410,2116	0,0,2	2328,2803,2910	0,0,0	284	149
620	4952,6469,5652	2,18,3	6162,7010,7697	11,16,4	284	149
621	2084,2535,2381	1,0,0	2725,2999,2724	0,0,0	348	149
622	603,810,698	0,0,1	812,971,892	0,0,0	348	149
623	3491,4427,4208	0,0,1	4885,6193,6348	0,0,0	739	149
624	1861,2256,1997	0,0,1	2241,2615,2730	0,0,0	281	149
625	3344,3980,3681	0,0,1	4154,4641,4569	0,0,7	281	149
626	4345,5469,4301	0,0,0	5300,6107,6586	0,1,0	321	149
627	5391,6203,5198	5,0,5	6046,7019,7669	6,3,3	294	149
628	1132,1133,955	5,0,5	1235,1339,1718	6,3,3	204	149
629	687,765,734	1,5,4	922,917,1079	0,1,2	204	149
630	19,22,12	1603,1970,1491	14,14,23	1368,1298,1441	212	149
631	2447,2801,2089	11,3,2	2054,1922,2129	3,11,18	224	149
632	307,371,314	2,4,6	347,271,377	1,0,0	184	149
633	1437,1521,1152	2,4,6	1427,1080,1318	1,0,0	190	149
634	1631,1710,1336	2,0,0	1615,1236,1403	0,0,0	235	149
635	2738,3013,2111	1,0,0	2278,2258,2418	0,0,0	388	149
636	1526,1551,1113	1,0,0	1167,1270,1317	0,0,0	197	149
637	17,20,33	1,0,0	25,30,30	0,0,0	297	149
638	596,759,681	2,0,2	706,884,1027	2,0,1	235	149
639	301,319,348	5,0,0	347,437,505	0,0,0	235	149
640	313,374,268	5,0,0	275,456,514	0,0,0	230	149
641	637,860,649	4,0,3	706,1046,1127	0,0,2	230	149
642	313,391,268	4,0,3	280,458,516	0,0,2	227	149
643	294,307,221	0,0,0	217,229,243	0,1,0	191	149
644	228,353,309	0,0,0	440,624,732	0,1,0	311	149
645	140,187,125	7,8,2	100,145,141	9,15,4	202	149
646	140,184,108	0,0,0	90,135,124	4,1,6	202	149
647	268,327,253	67,64,38	170,223,226	29,52,30	202	149
648	144,172,107	0,1,3	85,124,120	0,0,0	202	149
649	29,82,88	67,64,38	140,196,270	29,52,30	240	149
650	22,89,104	128,155,146	146,202,288	85,99,106	240	149
651	13,46,54	67,64,38	76,110,173	29,52,30	185	149
652	13,58,55	128,155,146	78,120,171	85,99,106	185	149
653	387,464,374	0,1,3	337,599,574	0,0,0	227	149
654	448,555,482	4,0,0	392,646,650	0,0,0	227	149
656	4270,4628,3331	5,9,0	2375,2528,2612	1,2,2	196	149
657	207,175,161	1,5,0	97,122,139	1,1,0	196	149
660	1143,1265,911	9,14,3	916,914,898	0,0,0	450	149
661	1656,1983,1382	9,14,3	1373,1352,1316	0,0,0	531	149
662	37,30,28	26,17,16	27,19,30	5,9,25	266	149
663	67,87,63	321,462,315	60,45,69	246,256,269	266	149
666	699,880,629	0,0,0	555,543,593	0,1,0	215	149
667	1471,1452,1216	0,5,0	1006,980,1198	0,2,1	357	149
668	1373,1520,1210	15,30,25	923,859,1200	6,5,9	264	149
669	365,434,370	6,4,5	287,264,312	6,3,0	264	149
670	365,434,370	0,0,0	287,267,312	2,0,0	264	149
671	77,145,122	6,4,5	60,60,90	6,3,0	214	149
672	6,17,12	0,0,0	5,5,5	2,0,0	214	149
673	1034,1171,881	0,2,0	653,608,918	0,0,0	214	149
674	518,578,485	0,2,0	333,286,471	0,3,0	214	149
675	223,237,222	0,2,0	147,142,155	0,3,0	338	149
