"gene_id_clean","gene_symbol","log2FoldChange","padj"
"ENSMUSG00000000326","Comt",0.347084721358997,2.13116363588725e-07
"ENSMUSG00000026925","Inpp5e",0.332255553589037,2.13129818105596e-07
"ENSMUSG00000037278","Tmem97",0.414802112687749,2.15372748894095e-07
"ENSMUSG00000020530","Ggnbp2",-0.307693991051437,2.15652993513881e-07
"ENSMUSG00000048978","Nrsn1",-0.35193166649603,2.1569036335869e-07
"ENSMUSG00000027522","Stx16",-0.443810076367614,2.16945427980248e-07
"ENSMUSG00000059288","Cdyl",0.423254679430824,2.16945427980248e-07
"ENSMUSG00000038059","Smim3",0.410518304915274,2.16945427980248e-07
"ENSMUSG00000021814","Anxa7",-0.377598589016462,2.17556947924886e-07
"ENSMUSG00000042520","Ubap2l",-0.276867851596009,2.2002834058945e-07
"ENSMUSG00000030410","Dmwd",0.318504029988428,2.20158062348916e-07
"ENSMUSG00000021715","Cwc27",-0.518971700759099,2.21802175488255e-07
"ENSMUSG00000046792","Zfp787",0.335464799116203,2.24677356519486e-07
"ENSMUSG00000025651","Uqcrc1",0.322333757574506,2.25357173560265e-07
"ENSMUSG00000086040","Wipf3",-0.294428892095525,2.29167042313016e-07
"ENSMUSG00000090841","Myl6",0.296816965003001,2.29167042313016e-07
"ENSMUSG00000095041","ENSMUSG00000095041",-0.379751687332686,2.33000362521643e-07
"ENSMUSG00000030059","Tmf1",-0.387695056316452,2.34578365021711e-07
"ENSMUSG00000040097","Flywch1",0.341949969470536,2.349870228693e-07
"ENSMUSG00000020956","Dtd2",0.491772831989409,2.36670979056527e-07
"ENSMUSG00000030421","Uri1",0.395457281967526,2.38600941259813e-07
"ENSMUSG00000097027","ENSMUSG00000097027",-0.695805870684885,2.38858652940204e-07
"ENSMUSG00000028688","Toe1",0.551368877902761,2.42370453970143e-07
"ENSMUSG00000024660","Incenp",0.320362880814715,2.42640227485315e-07
"ENSMUSG00000025203","Scd2",-0.414911287224554,2.43051565290385e-07
"ENSMUSG00000026198","Abcb6",0.371067121719742,2.46484531381939e-07
"ENSMUSG00000026771","Spopl",-0.419792056096774,2.47826996144583e-07
"ENSMUSG00000039414","Heatr5b",-0.358939827990095,2.51003721307152e-07
"ENSMUSG00000041303","Gtf3c3",-0.404024778168301,2.51620503952319e-07
"ENSMUSG00000074109","Mrgprx2",-1.23006262982293,2.54261887407694e-07
"ENSMUSG00000025144","Cenpx",0.40438601816763,2.54786637027666e-07
"ENSMUSG00000038860","Garnl3",-0.375174042503192,2.56663604275096e-07
"ENSMUSG00000029838","Ptn",-0.441638376869118,2.56663604275096e-07
"ENSMUSG00000063047","Zfp780b",-0.589467394184412,2.56663604275096e-07
"ENSMUSG00000025857","Dnaaf5",0.430046559997283,2.59312221014178e-07
"ENSMUSG00000060090","Rp2",-0.67314865214636,2.59800759382447e-07
"ENSMUSG00000046567","Rlig1",-0.534989727953108,2.60205027422772e-07
"ENSMUSG00000039879","Heca",-0.345303459566719,2.60688539016649e-07
"ENSMUSG00000021484","Lman2",0.319222012972893,2.6119956828472e-07
"ENSMUSG00000015961","Adss2",-0.285840412898497,2.63004846620651e-07
"ENSMUSG00000028163","Nfkb1",0.419291462386019,2.63704306871406e-07
"ENSMUSG00000029726","Mepce",0.36862722251997,2.6376209703196e-07
"ENSMUSG00000047443","Erfe",0.91029876558008,2.64621731913511e-07
"ENSMUSG00000052533","Nup188",0.33248242160528,2.65121857151046e-07
"ENSMUSG00000034422","Parp14",-1.06450870791756,2.66209444717771e-07
"ENSMUSG00000041949","Tango6",0.37630039500822,2.67211579726368e-07
"ENSMUSG00000043068","Fam89a",-0.346679440215284,2.73901870317311e-07
"ENSMUSG00000030850","Ate1",-0.285790028667186,2.74620718510239e-07
"ENSMUSG00000036769","Wdr44",-0.590693005187086,2.77047498169083e-07
"ENSMUSG00000004393","Ddx56",0.322140021167922,2.77724299924449e-07
"ENSMUSG00000018379","Srsf1",0.321110702085865,2.79290098082289e-07
"ENSMUSG00000027091","Zc3h15",-0.38106509057536,2.79964446922233e-07
"ENSMUSG00000033883","Zfp267",-0.471725665377567,2.79964446922233e-07
"ENSMUSG00000021361","Tmem14c",0.364798217857737,2.80028373892508e-07
"ENSMUSG00000044067","Gpr22",-1.69810830043308,2.80365144743031e-07
"ENSMUSG00000021669","Cert1",-0.28936986389953,2.81647587701506e-07
"ENSMUSG00000044005","Gls2",0.37870509138099,2.8477735316106e-07
"ENSMUSG00000035248","Tut7",-0.286800442603728,2.84876503854003e-07
"ENSMUSG00000047910","Pcdhb16",-0.86306510936749,2.87352073489483e-07
"ENSMUSG00000032018","Sc5d",-0.408367396413256,2.88568282133769e-07
"ENSMUSG00000033099","Nol12",0.377075992381738,2.91408792349538e-07
"ENSMUSG00000121583","Zftraf1",0.467567495454321,2.91544800244344e-07
"ENSMUSG00000070371","Prss36",0.469742351837208,2.92225458296977e-07
"ENSMUSG00000043110","Lrrn4",-0.667489251100802,2.94477547570617e-07
"ENSMUSG00000040731","Eif4h",0.33909104097847,2.9536017323742e-07
"ENSMUSG00000004127","Trmt10a",-0.415129440237485,2.977711574228e-07
"ENSMUSG00000031433","Rbm41",-0.635170404531366,2.98895435923701e-07
"ENSMUSG00000033967","Rnf225",1.20280427921929,3.00563595582259e-07
"ENSMUSG00000037601","Nme1",0.376168527274231,3.01261794931851e-07
"ENSMUSG00000028101","Pias3",-0.359017899530701,3.04629466349899e-07
"ENSMUSG00000035919","Bbs9",-0.423181541808652,3.06579637377664e-07
"ENSMUSG00000020483","Dynll2",0.384340789028404,3.06681658027747e-07
"ENSMUSG00000023938","Aars2",-0.374102868376153,3.08041917432152e-07
"ENSMUSG00000025759","Mfsd8",-0.458395176022197,3.10455996041673e-07
"ENSMUSG00000039156","Stim2",0.371187112114326,3.10507601804019e-07
"ENSMUSG00000024082","Ndufaf7",-0.407857472223912,3.12304507912722e-07
"ENSMUSG00000007440","Pcdha10",-1.8833310694092,3.13117159622472e-07
"ENSMUSG00000052738","Suclg1",0.271988935069978,3.14031372713706e-07
"ENSMUSG00000062867","Impdh2",0.329934075280309,3.15146231853488e-07
"ENSMUSG00000100832","ENSMUSG00000100832",-1.28397531159715,3.1629023345026e-07
"ENSMUSG00000020869","Lrrc59",0.384308279081384,3.18045158990756e-07
"ENSMUSG00000031028","Tub",-0.284382551392526,3.18861672684537e-07
"ENSMUSG00000044876","Zfp444",0.323792620438166,3.20416162630716e-07
"ENSMUSG00000033918","Parl",0.381427057029768,3.2206029203029e-07
"ENSMUSG00000020534","Shmt1",0.30858807729464,3.27639776085803e-07
"ENSMUSG00000016503","Gtf3a",0.448596861241365,3.28541017759221e-07
"ENSMUSG00000028576","Ift74",-0.847727224308851,3.31298854215087e-07
"ENSMUSG00000096351","Samd11",-0.375741001944441,3.32580576534366e-07
"ENSMUSG00000027593","Raly",0.289645258510248,3.39712354484467e-07
"ENSMUSG00000021223","Papln",-0.556617314819196,3.39763235431202e-07
"ENSMUSG00000034686","Prr7",0.487700149280991,3.40249369870431e-07
"ENSMUSG00000050751","Pgbd5",0.447647775762792,3.40999901348287e-07
"ENSMUSG00000053550","Shisa7",-0.36815811026794,3.42335751199925e-07
"ENSMUSG00000001891","Ugp2",-0.29679460050332,3.43287910953443e-07
"ENSMUSG00000073888","Ccl27a",-0.962165856545327,3.47732863188475e-07
"ENSMUSG00000032615","Nt5m",0.40748294887577,3.49001777432754e-07
"ENSMUSG00000035953","Pip4p1",-0.413452269898163,3.53660738508331e-07
"ENSMUSG00000105677","ENSMUSG00000105677",-0.95290845793968,3.55822580200186e-07
"ENSMUSG00000023026","Dip2b",0.384501901735879,3.55970811012532e-07
"ENSMUSG00000033055","Ankrd54",0.343969353509899,3.59816445653587e-07
"ENSMUSG00000027222","Pex16",0.344269870773694,3.63814081834578e-07
"ENSMUSG00000024054","Smchd1",-0.381997627606486,3.65619777651e-07
"ENSMUSG00000038201","Kcna7",0.736497255630958,3.67305756553136e-07
"ENSMUSG00000028967","Errfi1",0.421049449637609,3.69442328146798e-07
"ENSMUSG00000054793","Cadm4",0.32262128317422,3.70150684120517e-07
"ENSMUSG00000026380","Tfcp2l1",1.55199455613858,3.72310969620067e-07
"ENSMUSG00000038486","Sv2a",0.287226972780661,3.72310969620067e-07
"ENSMUSG00000051335","Gfod1",0.580530285875466,3.72649040491807e-07
"ENSMUSG00000042216","Sgsm1",-0.418498865904819,3.73674022212152e-07
"ENSMUSG00000078440","Dohh",0.335635280234965,3.76538396020982e-07
"ENSMUSG00000087461","C230014O12Rik",-0.366900384390746,3.76813581752738e-07
"ENSMUSG00000006344","Ggt5",-0.621839102836501,3.85944790827321e-07
"ENSMUSG00000034160","Ogt",-0.513165405238086,3.86562548228803e-07
"ENSMUSG00000052833","Sae1",0.329730328766754,3.8913768061849e-07
"ENSMUSG00000008036","Ap2s1",0.326481187962727,3.91293944342898e-07
"ENSMUSG00000024870","Rab1b",0.38122719336882,3.98997726064292e-07
"ENSMUSG00000036057","Ptpn23",-0.343313115247347,3.99771164917406e-07
"ENSMUSG00000048787","Dcun1d3",0.390166214794643,4.02462311879537e-07
"ENSMUSG00000027993","Trim2",-0.291628926845778,4.06194352161592e-07
"ENSMUSG00000021611","Tert",-0.433479413296318,4.06194352161592e-07
"ENSMUSG00000057406","Nsd2",0.273517050738741,4.08452496456537e-07
"ENSMUSG00000002679","Med6",-0.365942778880218,4.08452496456537e-07
"ENSMUSG00000006464","Bbs1",0.573046430160501,4.11051683794382e-07
"ENSMUSG00000025393","Atp5f1b",0.31032691874202,4.16146512305617e-07
"ENSMUSG00000046999","1110032F04Rik",0.563679376089702,4.16377902212882e-07
"ENSMUSG00000030309","Caprin2",-0.541170025268313,4.17344583272675e-07
"ENSMUSG00000021824","Ap3m1",-0.435572033165214,4.24175107351671e-07
"ENSMUSG00000031803","B3gnt3",-0.462555388279161,4.28054231452651e-07
"ENSMUSG00000033910","Gucy1a1",-0.41793717981471,4.29138499998944e-07
"ENSMUSG00000040738","Ints8",-0.351704178469355,4.29138499998944e-07
"ENSMUSG00000120364","ENSMUSG00000120364",-0.8290007901859,4.34509291240782e-07
"ENSMUSG00000015882","Lcorl",-0.573013192036705,4.35451110454489e-07
"ENSMUSG00000020457","Drg1",0.378785138965997,4.37955777134153e-07
"ENSMUSG00000029518","Rab35",0.361459184671983,4.39686910336418e-07
"ENSMUSG00000029007","Agtrap",0.47961845717083,4.43706310247715e-07
"ENSMUSG00000041347","Bdkrb1",-1.8418777358118,4.49171640530212e-07
"ENSMUSG00000025207","Sema4g",-0.476630130499494,4.5028072789124e-07
"ENSMUSG00000019820","Utrn",-0.387151215327224,4.53232045039649e-07
"ENSMUSG00000078521","Aunip",0.44533956277986,4.57712062590442e-07
"ENSMUSG00000036810","Cnep1r1",-0.367729287111552,4.57776000182131e-07
"ENSMUSG00000061665","Cd2ap",-0.435246141739512,4.58106815148651e-07
"ENSMUSG00000025373","Rnf41",0.330806953739108,4.58486519677506e-07
"ENSMUSG00000067847","Romo1",0.444240887965366,4.62955874708359e-07
"ENSMUSG00000054843","Atrnl1",-0.291975367462357,4.66964337143484e-07
"ENSMUSG00000054484","Tmem62",0.573505493954594,4.68504062177466e-07
"ENSMUSG00000026374","Tsn",0.256274832255061,4.69801249280885e-07
"ENSMUSG00000022105","Rb1",-0.387624804000669,4.69801249280885e-07
"ENSMUSG00000027006","Dnajc10",-0.523865879037358,4.73343747400812e-07
"ENSMUSG00000038722","Bud31",0.354934521224781,4.79373778777698e-07
"ENSMUSG00000025268","Maged2",-0.439029436576156,4.81624381292941e-07
"ENSMUSG00000025283","Sat1",-0.39397835917548,4.81834506492821e-07
"ENSMUSG00000026000","Lancl1",0.33908909602073,4.88728074196961e-07
"ENSMUSG00000020834","Dhrs13",0.426949456019627,4.90006340066493e-07
"ENSMUSG00000053436","Mapk14",0.351885336681433,4.93453100452718e-07
"ENSMUSG00000037110","Ralgapa2",-0.292851864859488,4.94863475052265e-07
"ENSMUSG00000031207","Msn",-0.306238972623133,4.9602299653328e-07
"ENSMUSG00000050891","Tatdn1",-0.512501636509975,5.00728144786288e-07
"ENSMUSG00000008435","Rdh13",0.357745886097002,5.01286855757254e-07
"ENSMUSG00000034579","Pla2g3",-0.582052270486124,5.01286855757254e-07
"ENSMUSG00000048379","Socs4",-0.341364703454121,5.01964019594056e-07
"ENSMUSG00000048351","Coa7",0.435716678222176,5.13250125383666e-07
"ENSMUSG00000026627","Pacc1",0.407415633790837,5.16326855745643e-07
"ENSMUSG00000028741","Mrto4",0.293808526955965,5.17932557864535e-07
"ENSMUSG00000029502","Golga3",-0.343590287806593,5.18984503714952e-07
"ENSMUSG00000049755","Zfp672",0.399270381955327,5.23026528428403e-07
"ENSMUSG00000038412","Higd1a",0.401278165936166,5.26246855600833e-07
"ENSMUSG00000029826","Zc3hav1",0.354520027004213,5.27624568586626e-07
"ENSMUSG00000029404","Arl6ip4",0.354448530654138,5.32497768216366e-07
"ENSMUSG00000026353","Ubxn4",-0.295323401719955,5.34199171545883e-07
"ENSMUSG00000054150","Syne3",-0.366251030896249,5.36022574150421e-07
"ENSMUSG00000033107","Rnf125",0.557042037353027,5.46983245402054e-07
"ENSMUSG00000021823","Vcl",-0.525052382525638,5.47066402246534e-07
"ENSMUSG00000025173","Wdr45b",0.322053982680973,5.54256036431136e-07
"ENSMUSG00000043991","Pura",-0.354372554386046,5.54256036431136e-07
"ENSMUSG00000020580","Rock2",-0.468740588457493,5.56035105146361e-07
"ENSMUSG00000044030","Irf2bp1",0.363130780918012,5.57485813592963e-07
"ENSMUSG00000056895","H2bc27",-0.489970873747295,5.59009990332462e-07
"ENSMUSG00000007415","Gatad1",0.353265406502266,5.63653844012045e-07
"ENSMUSG00000009207","Lnpk",-0.371437232080031,5.65714837933106e-07
"ENSMUSG00000049792","Bag5",0.386123322340874,5.71226238628159e-07
"ENSMUSG00000032932","Hspa13",-0.420448166530161,5.72900504505403e-07
"ENSMUSG00000030374","Strn4",0.280350428315063,5.81187873692777e-07
"ENSMUSG00000024782","Ak3",0.361660805440926,5.83523045432773e-07
"ENSMUSG00000060938","Rpl26",0.515881682079461,5.84995698519159e-07
"ENSMUSG00000020719","Ddx5",-0.423478232199162,5.85692698407182e-07
"ENSMUSG00000002617","Zfp40",-0.92434069590884,5.91359115974128e-07
"ENSMUSG00000020089","Ppa1",0.359904495788888,5.93136150572136e-07
"ENSMUSG00000085573","ENSMUSG00000085573",0.561950011015,5.96255402063424e-07
"ENSMUSG00000074039","4930520O04Rik",0.54479474245772,6.04524000840229e-07
"ENSMUSG00000046351","Zfp322a",-0.72157128324252,6.10101363423308e-07
"ENSMUSG00000027827","Kcnab1",-0.350700273792506,6.12558829602351e-07
"ENSMUSG00000084911","ENSMUSG00000084911",-0.749055449756131,6.18795698997274e-07
"ENSMUSG00000031557","Plekha2",-0.393453501888479,6.20604045178794e-07
"ENSMUSG00000002068","Ccne1",0.399452792776293,6.20672134058784e-07
"ENSMUSG00000020743","Mif4gd",0.445050964705525,6.20672134058784e-07
"ENSMUSG00000021047","Nova1",-0.429981059408044,6.20672134058784e-07
"ENSMUSG00000022962","Gart",0.279527883764281,6.234603014699e-07
"ENSMUSG00000038965","Ube2l3",0.309038548874395,6.26150956840357e-07
"ENSMUSG00000037295","Ldlrap1",-0.492608155299734,6.28626549039795e-07
"ENSMUSG00000074030","Exoc8",0.346146008758433,6.28626549039795e-07
"ENSMUSG00000034659","Tmem109",0.362283557096231,6.28626549039795e-07
"ENSMUSG00000052296","Ppp6r1",0.287274223364596,6.29262152248274e-07
"ENSMUSG00000024457","Trim26",0.351984916032713,6.30217746131731e-07
"ENSMUSG00000004056","Akt2",0.325700857602907,6.31676560231181e-07
"ENSMUSG00000030357","Fkbp4",0.337687728880514,6.34266311687878e-07
"ENSMUSG00000020793","Galr2",0.7281101751822,6.34598837794067e-07
"ENSMUSG00000026779","Mastl",-0.469382018396036,6.35568743496666e-07
"ENSMUSG00000023990","Tfeb",0.445508559830934,6.36298283072836e-07
"ENSMUSG00000061393","Acvr2b",-0.438581575677673,6.37640145754647e-07
"ENSMUSG00000032344","Cgas",0.574838461263175,6.43771012697205e-07
"ENSMUSG00000039982","Dtx4",0.342885179378447,6.45395358347544e-07
"ENSMUSG00000028107","Tars2",0.249861596793604,6.46352892630907e-07
"ENSMUSG00000048142","Nat8l",0.523681532625127,6.5880644218958e-07
"ENSMUSG00000019433","Gipc1",0.329957978484096,6.5880644218958e-07
"ENSMUSG00000036864","Proser3",-0.374239734087194,6.59685661302501e-07
"ENSMUSG00000020640","Itsn2",-0.325142031931726,6.6554047683235e-07
"ENSMUSG00000038552","Fndc4",0.369854564032138,6.67113917579825e-07
"ENSMUSG00000038859","Baiap2l1",-0.339747880883306,6.74454665593525e-07
"ENSMUSG00000038957","Edc3",0.333715022702063,6.77008844712543e-07
"ENSMUSG00000017831","Rab5a",-0.251249671123827,6.81872505172122e-07
"ENSMUSG00000028962","Slc4a2",0.297107281184949,6.99854958108208e-07
"ENSMUSG00000042759","Apobr",0.765393807544289,6.99854958108208e-07
"ENSMUSG00000022376","Adcy8",-1.23709639752042,7.00106963900666e-07
"ENSMUSG00000034930","Rtkn",0.382079391424904,7.02077319143247e-07
"ENSMUSG00000048007","Timm8a1",0.502750592357667,7.04986257482665e-07
"ENSMUSG00000030629","Zfand6",-0.838900306527339,7.10469283365201e-07
"ENSMUSG00000015337","Endog",0.485763045423053,7.18363963066612e-07
"ENSMUSG00000007987","Ift22",0.4043203814116,7.2778665553428e-07
"ENSMUSG00000030733","Sh2b1",0.307577583955313,7.34817185664344e-07
"ENSMUSG00000054871","Tmem158",0.755717948989782,7.34817185664344e-07
"ENSMUSG00000011148","Adss1",-0.59408936318375,7.34817185664344e-07
"ENSMUSG00000026819","Slc25a25",0.30504651328634,7.35495497426407e-07
"ENSMUSG00000015290","Ubl4a",0.307564357311646,7.60967696282348e-07
"ENSMUSG00000044813","Shb",0.357754714247046,7.71515452342993e-07
"ENSMUSG00000035062","Zc4h2",-0.718599427776798,7.7153805093154e-07
"ENSMUSG00000020076","Ddx50",-0.314451006118941,7.80434972425956e-07
"ENSMUSG00000027778","Ift80",-0.330224104506306,7.81155182692483e-07
"ENSMUSG00000020079","Supv3l1",0.340340153000178,7.81300487196427e-07
"ENSMUSG00000070661","Rnf186",-0.734583807042251,7.8232810876288e-07
"ENSMUSG00000005204","Senp3",0.294368175815282,7.82864776319825e-07
"ENSMUSG00000030779","Rbbp6",-0.346406171178071,7.84141071723483e-07
"ENSMUSG00000027168","Pax6",0.351454360542576,7.98678950974128e-07
"ENSMUSG00000031007","Atp6ap2",-0.335461270847209,8.04104131048762e-07
"ENSMUSG00000035745","Grin3b",1.19732002436565,8.05283363533733e-07
"ENSMUSG00000030180","Kdm5a",-0.277515985384989,8.10401533824566e-07
"ENSMUSG00000031879","Ciao2b",0.384331597047485,8.15122155507861e-07
"ENSMUSG00000036890","Gtdc1",-0.548357843718311,8.16444010102379e-07
"ENSMUSG00000042182","Bend6",0.487954027662868,8.17137775293422e-07
"ENSMUSG00000031529","Tnks",-0.230107430082763,8.1912779438107e-07
"ENSMUSG00000039059","Hrh3",-0.591835471334212,8.21498808399925e-07
"ENSMUSG00000039701","Usp53",-0.346587038721701,8.22956505853769e-07
"ENSMUSG00000038459","Abhd17c",0.358313464483592,8.31876066854851e-07
"ENSMUSG00000027580","Helz2",0.358614520432592,8.46690672014016e-07
"ENSMUSG00000086193","ENSMUSG00000086193",-0.909756342641007,8.46690672014016e-07
"ENSMUSG00000047824","Pygo2",0.320180666665787,8.49037479013758e-07
"ENSMUSG00000030835","Nomo1",0.299073657979211,8.50022561604972e-07
"ENSMUSG00000051378","Kif18b",0.340574343106654,8.50887617968003e-07
"ENSMUSG00000063808","Gpatch1",0.321547202552443,8.55015763822955e-07
"ENSMUSG00000031465","Angpt2",-0.858039329196425,8.59192870833242e-07
"ENSMUSG00000040877","Wdr25",0.438783213386101,8.75404302717794e-07
"ENSMUSG00000038046","Mrm3",0.383856194120766,8.78140610737267e-07
"ENSMUSG00000066607","Insyn1",0.381609833864153,8.82704859815443e-07
"ENSMUSG00000047428","Dlk2",0.837084085432181,8.82704859815443e-07
"ENSMUSG00000040263","Klhdc4",0.341302091968646,8.83676792815252e-07
"ENSMUSG00000018678","Sp2",0.392751824195179,8.8603655897544e-07
"ENSMUSG00000055436","Srsf11",-0.381051965606853,8.96700292762918e-07
"ENSMUSG00000022887","Masp1",1.12930398833134,9.03562827966693e-07
"ENSMUSG00000018340","Anxa6",-0.364546065607947,9.07899163541285e-07
"ENSMUSG00000006010","Odr4",-0.403805570451896,9.08648453330299e-07
"ENSMUSG00000010025","Aldh3a2",0.312373231234663,9.15317101078583e-07
"ENSMUSG00000056209","Npm3",0.380584674120802,9.19462452624392e-07
"ENSMUSG00000001833","Septin7",-0.767390320132561,9.19954062974451e-07
"ENSMUSG00000024640","Psat1",0.301837778533958,9.19954062974451e-07
"ENSMUSG00000035158","Mitf",0.639605097873672,9.27867122775402e-07
"ENSMUSG00000048216","Gpr85",0.365852862909263,9.34684160448854e-07
"ENSMUSG00000020034","Tcp11l2",-0.616660840848266,9.35783098275519e-07
"ENSMUSG00000027500","Stmn2",-0.255074271663481,9.39617488821022e-07
"ENSMUSG00000001305","Rrp15",0.350509164504331,9.48024434170543e-07
"ENSMUSG00000038539","Atf5",0.303796157773979,9.61011838748796e-07
"ENSMUSG00000072915","Gm12258",0.5176368440028,9.63247949005788e-07
"ENSMUSG00000038816","Ctnnal1",-0.694051318205485,9.6664285532581e-07
"ENSMUSG00000000743","Chmp1a",0.2882718080754,9.67522144234945e-07
"ENSMUSG00000024335","Brd2",0.316414666727589,9.67606626538793e-07
"ENSMUSG00000005897","Nr2c1",0.411383242022621,9.75166411206531e-07
"ENSMUSG00000030055","Rab43",0.495005887991087,9.78641187480915e-07
"ENSMUSG00000021379","Id4",-0.412808275926761,9.800239891352e-07
"ENSMUSG00000060261","Gtf2i",0.321093457043866,9.88342637260517e-07
"ENSMUSG00000079317","Trappc2",-0.491494192735157,9.93753230172456e-07
"ENSMUSG00000032000","Birc3",-0.429587307747321,9.96014774976595e-07
"ENSMUSG00000103800","Pcdha8",-0.39442025254322,9.96014774976595e-07
"ENSMUSG00000027854","Sike1",-0.275963609967582,1.00534151526355e-06
"ENSMUSG00000037361","Sf3b6",0.376568365518538,1.01226315317255e-06
"ENSMUSG00000025925","Terf1",-0.397278010483255,1.01260722153427e-06
"ENSMUSG00000024516","Sec11c",-0.404560430218412,1.02175125261239e-06
"ENSMUSG00000024069","Slc30a6",0.337546884230083,1.02464736168244e-06
"ENSMUSG00000085355","3010003L21Rik",1.39312267530366,1.03385106765142e-06
"ENSMUSG00000030431","Tmem238",0.845949390790418,1.04183989559041e-06
"ENSMUSG00000004768","Rab23",0.316209786224678,1.04732465041546e-06
"ENSMUSG00000004356","Utp20",0.330535016972255,1.04877799297214e-06
"ENSMUSG00000025782","Taf3",0.325957962773273,1.05057289464619e-06
"ENSMUSG00000031631","Cfap97",-0.407508477568436,1.06400872866282e-06
"ENSMUSG00000058230","Arhgap35",0.350635569405374,1.08165488709485e-06
"ENSMUSG00000046312","Myorg",-0.488520392525439,1.08577781122245e-06
"ENSMUSG00000039737","Prkrip1",0.405421164148007,1.09354538933455e-06
"ENSMUSG00000085289","ENSMUSG00000085289",-1.51933317790851,1.10173526403659e-06
"ENSMUSG00000000202","Btbd17",0.768360392550517,1.11074073971856e-06
"ENSMUSG00000047141","Zfp654",-0.403667991223024,1.11773798285446e-06
"ENSMUSG00000031093","Dock11",-0.504704742226241,1.12098951179988e-06
"ENSMUSG00000027896","Slc16a4",-0.827468455721835,1.14822288713856e-06
"ENSMUSG00000060032","H2aj",0.399152934367613,1.14886206876626e-06
"ENSMUSG00000039814","Xkr5",0.457018487575213,1.14886206876626e-06
"ENSMUSG00000005354","Txn2",0.280450052535828,1.18688264336658e-06
"ENSMUSG00000026131","Dst",-0.398545252617135,1.19516748487788e-06
"ENSMUSG00000061536","Sec22c",0.339795194302373,1.19892186159788e-06
"ENSMUSG00000062169","Cnih4",0.316763303438199,1.20981023902e-06
"ENSMUSG00000047123","Ticam1",-0.376042252457695,1.21511261488246e-06
"ENSMUSG00000014075","Dynlt2b",-0.447912067171016,1.22391415201825e-06
"ENSMUSG00000041995","Zbed3",0.447609821073787,1.23417297410126e-06
"ENSMUSG00000031167","Rbm3",0.285275513665221,1.24008857184787e-06
"ENSMUSG00000040322","Slc25a24",-0.343074420888901,1.24431138788964e-06
"ENSMUSG00000038695","Josd2",0.352555365500173,1.25497714603153e-06
"ENSMUSG00000042642","Flad1",0.353466698546843,1.25615530093104e-06
"ENSMUSG00000025867","Cplx2",-0.491000512027897,1.26728254350249e-06
"ENSMUSG00000042359","Osbpl6",0.406021841013215,1.27325309065235e-06
"ENSMUSG00000003153","Slc2a3",-0.338999820344864,1.27724889359923e-06
"ENSMUSG00000036792","Mbd5",-0.333363330307949,1.27832142859034e-06
"ENSMUSG00000091264","Smim13",0.422594913687288,1.28124165621426e-06
"ENSMUSG00000024695","Zfp91",0.259232599858257,1.28245533424519e-06
"ENSMUSG00000067724","Gbx1",0.620135993402942,1.29667036017504e-06
"ENSMUSG00000025237","Parp6",-0.285619434885019,1.29695020288126e-06
"ENSMUSG00000036099","Vezt",-0.283650388923222,1.29695020288126e-06
"ENSMUSG00000026806","Ddx31",0.435227761619906,1.30662652047512e-06
"ENSMUSG00000008200","Fnbp4",-0.358752822005867,1.31006976501727e-06
"ENSMUSG00000021048","Mthfd1",0.347519135431489,1.31006976501727e-06
"ENSMUSG00000032513","Gorasp1",0.38557048085474,1.33021301871312e-06
"ENSMUSG00000030145","Zfp248",-0.528580077627877,1.34737614224752e-06
"ENSMUSG00000039158","Akna",0.356996945538209,1.34748366117176e-06
"ENSMUSG00000063273","Naa15",-0.343721724828101,1.34752956613052e-06
"ENSMUSG00000026634","Angel2",0.299101661834186,1.35359764827015e-06
"ENSMUSG00000028800","Hdac1",0.370642274269246,1.35925499993743e-06
"ENSMUSG00000062127","Cttnbp2nl",-0.272429793077249,1.36041011583575e-06
"ENSMUSG00000028952","Zbtb48",0.396098382872821,1.39122531730066e-06
"ENSMUSG00000031862","Atp13a1",0.276171509840971,1.4141850835268e-06
"ENSMUSG00000103770","Pcdha9",-0.421647251651792,1.4159433515689e-06
"ENSMUSG00000025907","Rb1cc1",-0.430850181804258,1.42781386097135e-06
"ENSMUSG00000118212","ENSMUSG00000118212",-1.39951377306916,1.4465656273951e-06
"ENSMUSG00000026917","Wdr5",0.310479229493564,1.45101676801246e-06
"ENSMUSG00000005779","Psmb4",0.300266747572291,1.45101676801246e-06
"ENSMUSG00000026023","Cdk15",-0.912746269110668,1.45113579594758e-06
"ENSMUSG00000040498","Igsf23",0.452031472313349,1.45146990160385e-06
"ENSMUSG00000024360","Etf1",0.327868312378431,1.47551951648949e-06
"ENSMUSG00000003346","Abhd17a",0.316164395346146,1.47624231968447e-06
"ENSMUSG00000028329","Xpa",-0.471769143211729,1.48451093763496e-06
"ENSMUSG00000078958","Atp6ap1l",-0.559367839901317,1.48451093763496e-06
"ENSMUSG00000025821","Zfp282",0.329763680613446,1.48723207470493e-06
"ENSMUSG00000041930","Fam222a",-0.446912986567736,1.49392392547155e-06
"ENSMUSG00000048039","Isg20l2",0.328351212764103,1.51230008324347e-06
"ENSMUSG00000032115","Hyou1",0.330342327875637,1.52307198670396e-06
"ENSMUSG00000030522","Mtmr10",0.653759138381478,1.53713769209408e-06
"ENSMUSG00000014353","Tmem87b",-0.334843918456772,1.53794593434769e-06
"ENSMUSG00000054008","Ndst1",0.36452312649108,1.54245172945716e-06
